_search_city,_search_keyword,address,categories,categoryName,categoryTypes,cid,city,claimedBusiness,countryCode,distanceMiles,googleUrl,imageCount,imageUrls,isOpen,latitude,longitude,name,neighborhood,openingHours,permanentlyClosed,phone,phoneInternational,placeId,postalCode,reviewsCount,state,street,subtypes,temporarilyClosed,thumbnailUrl,totalScore,url,website
"Vadodara, Gujarat, India",product design engineering services,"Plot No 1063, Lamdapura, Canal Road, Manjusar, Savli, Gujarat 391775","[""Steel fabricator""]",Steel fabricator,,0x395fccc30000006d:0xe09d1998cdd02fd8,"Manjusar, Savli",True,IN,11.436029027893246,https://www.google.com/g/11dfh44fnr,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnDSUYXhOrr0lx_oCcYhueTIevthByKyXISruCgo1Qig-3obfM2kVJE47ZbBMgTeUxnGzV7ACcMo8mA0UDT7k2NqvtG_d3w35Xb1ctWZEDG-M41O9yA8Cpy5GDk8KTP2oBf1-dp=w114-h86-k-no""]",False,22.462556499999998,73.2045057,MTE Structures Limited|| Structure Manufacturers || PEB Structure || Solar Structure | Exporter,,"[{""day"": ""Wednesday"", ""hours"": ""9 am–6 pm""}]",False,079848 92625,07984892625,ChIJbQAAAMPMXzkR2C_QzZgZneA,391775,48,Gujarat,"Plot No 1063, Lamdapura, Canal Road",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnDSUYXhOrr0lx_oCcYhueTIevthByKyXISruCgo1Qig-3obfM2kVJE47ZbBMgTeUxnGzV7ACcMo8mA0UDT7k2NqvtG_d3w35Xb1ctWZEDG-M41O9yA8Cpy5GDk8KTP2oBf1-dp=w114-h86-k-no,4.8,https://www.google.com/maps/place/?q=place_id:ChIJbQAAAMPMXzkR2C_QzZgZneA,http://mtegroup.in/
"Vadodara, Gujarat, India",product design engineering services,"Mona Tiles Compound, Nr. Channi Circle, Channi Road opp L&T health care, opp. TAM house, Vadodara, Gujarat 390024","[""Engineering consultant"", ""3D printing service"", ""Research and product development""]",Engineering consultant,,0x395fc8d60ed6dc33:0x81a10a51c69ce7b3,Vadodara,True,IN,3.400558331742066,https://www.google.com/g/11b8jd3ld0,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmE6o7FV2f-undfOuLpwO9oMnugRThVi4eIX10fLtj_OL_1O1ePml3v7kJG5xU6TaPp5Sq-pfs2Afks7z6FWpNpYQ2jO3jGY63WT-54JaxP_QcVhz3dLIqDk_TImvaEmg0s4YvW=w114-h86-k-no""]",False,22.3434656,73.1757753,Vexma Technologies - Online Metal and Polymer 3D Printing,"Chistiya Nagar, Nizampura","[{""day"": ""Wednesday"", ""hours"": ""9 am–6 pm""}]",False,094268 87368,09426887368,ChIJM9zWDtbIXzkRs-ecxlEKoYE,390024,167,Gujarat,"Mona Tiles Compound, Nr. Channi Circle, Channi Road opp L&T health care, opp. TAM house",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmE6o7FV2f-undfOuLpwO9oMnugRThVi4eIX10fLtj_OL_1O1ePml3v7kJG5xU6TaPp5Sq-pfs2Afks7z6FWpNpYQ2jO3jGY63WT-54JaxP_QcVhz3dLIqDk_TImvaEmg0s4YvW=w114-h86-k-no,4.5,https://www.google.com/maps/place/?q=place_id:ChIJM9zWDtbIXzkRs-ecxlEKoYE,https://vexmatech.com/
"Vadodara, Gujarat, India",product design engineering services,"F502, Kanha Landmark, Near, Ajwa Rd, Kamla Nagar, Madhavpura, Vadodara, Gujarat 390019","[""Design agency"", ""Consultant"", ""Research and product development"", ""Industrial design company"", ""Model design company"", ""Social welfare center"", ""Unemployment office""]",Design agency,,0x395fc57f722be161:0xd5de0eac11b9d21,Vadodara,True,IN,4.359588965970613,https://www.google.com/g/11gffftrl0,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnwUg7CxqYZpuuVhvIHXuNGS5HmXuyDVp3SIAdibWfh1SrVcW7WfK5TidsFBuEVG_9SYS6NzwQB53lBZg55IdILKHhXyF-ufsSVhO0UIpMT62y5e0eaGBcIR-BJaargtiAb6pLyFg=w152-h86-k-no""]",True,22.3235363,73.25628999999999,SP Solution Group,"Kamla Nagar, Madhavpura","[{""day"": ""Wednesday"", ""hours"": ""9 am–9 pm""}]",False,084606 36803,08460636803,ChIJYeErcn_FXzkRIZ0bwergXQ0,390019,16,Gujarat,"F502, Kanha Landmark, Near, Ajwa Rd",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnwUg7CxqYZpuuVhvIHXuNGS5HmXuyDVp3SIAdibWfh1SrVcW7WfK5TidsFBuEVG_9SYS6NzwQB53lBZg55IdILKHhXyF-ufsSVhO0UIpMT62y5e0eaGBcIR-BJaargtiAb6pLyFg=w152-h86-k-no,4.9,https://www.google.com/maps/place/?q=place_id:ChIJYeErcn_FXzkRIZ0bwergXQ0,https://spsolutiongroup.in/
"Surat, Gujarat, India",CAD modeling services,"Shyam Arcade, UG-17, First floor, near maninagar, Kadodara, Gujarat 394327","[""Architecture firm"", ""Environmental consultant"", ""Interior designer""]",Architecture firm,,0x3be045a48328072b:0xbd87aaf012c25560,Kadodara,True,IN,8.973888689387492,https://www.google.com/g/11s617hgq4,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmm_o0MvXfw66i5XqKrVBhoEKXFUbPEJV90erTCit0Ayf61J0ULjK_dDRV1ij4RHmG4GuMtXw-Vh6iQbSUPih3ysfWVnTH1ABfQCJkWoiM6ZcW2bOGXHqFrnJK5YZ4zVqxFi6yVqQ=w152-h86-k-no""]",True,21.1704425,72.9645592,Envi-Cad Design Studio,,"[{""day"": ""Wednesday"", ""hours"": ""9:30 am–8 pm""}]",False,098796 96082,09879696082,ChIJKwcog6RF4DsRYFXCEvCqh70,394327,60,Gujarat,"Shyam Arcade, UG-17, First floor, near maninagar",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmm_o0MvXfw66i5XqKrVBhoEKXFUbPEJV90erTCit0Ayf61J0ULjK_dDRV1ij4RHmG4GuMtXw-Vh6iQbSUPih3ysfWVnTH1ABfQCJkWoiM6ZcW2bOGXHqFrnJK5YZ4zVqxFi6yVqQ=w152-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJKwcog6RF4DsRYFXCEvCqh70,
"Surat, Gujarat, India",CAD modeling services,"203/204 sardar, Sardar Patel Marg, Bardoli, Gujarat 394601","[""Computer training school"", ""Computer consultant"", ""Computer support and services"", ""Educational institution"", ""Software company"", ""Website designer""]",Computer training school,,0x3be06774736f0b4f:0x40878b637f1d6acf,Bardoli,True,IN,18.557534327637697,https://www.google.com/g/11csrfr6y1,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkD-x8wYFlboNzDd1QwA9cWOjj-r_0juc7TJnA4GJUxZLvj0stRaCFCU7VuEysOco6egCN9z1PGYib9j6d_AWDbTC9as3yC5Hxr7wVhe6OV83Y6hzjLW6I_T7hpnG1Y6zqC7TE2=w114-h86-k-no""]",True,21.130699099999998,73.1070554,Direction Infosystems,Hirachand Nagar,"[{""day"": ""Wednesday"", ""hours"": ""7 am–7 pm""}]",False,083200 82557,08320082557,ChIJTwtvc3Rn4DsRz2odf2OLh0A,394601,20,Gujarat,"203/204 sardar, Sardar Patel Marg",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkD-x8wYFlboNzDd1QwA9cWOjj-r_0juc7TJnA4GJUxZLvj0stRaCFCU7VuEysOco6egCN9z1PGYib9j6d_AWDbTC9as3yC5Hxr7wVhe6OV83Y6hzjLW6I_T7hpnG1Y6zqC7TE2=w114-h86-k-no,4.4,https://www.google.com/maps/place/?q=place_id:ChIJTwtvc3Rn4DsRz2odf2OLh0A,https://directioninfosystems.com/
"Surat, Gujarat, India",CAD modeling services,"A - 91, Corporate Rd, opp. Vodafone House, Prahlad Nagar, Ahmedabad, Gujarat 380015","[""Architecture firm""]",Architecture firm,,0x395e9b0989171117:0xf1773326dcb1866b,Ahmedabad,True,IN,125.64764132675893,https://www.google.com/g/11kjcrqmbm,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlQgFp19CS7Gns2O6rcHvpLM4KE16XUv3Wt-bcdk58J2tEywUlXLRmhpF_DrpZh0ADoWGKWL88WB8O6t8oyTPvbBlgGGh9LHm1Q_q1V4O1i06GWN3pzTAWXgA4cTENVK9meAfE=w137-h86-k-no""]",True,23.0022961,72.5029071,CAD Services India,Prahlad Nagar,"[{""day"": ""Wednesday"", ""hours"": ""9 am–9 pm""}]",False,079 4800 4669,07948004669,ChIJFxEXiQmbXjkRa4ax3CYzd_E,380015,7,Gujarat,"A - 91, Corporate Rd, opp. Vodafone House",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlQgFp19CS7Gns2O6rcHvpLM4KE16XUv3Wt-bcdk58J2tEywUlXLRmhpF_DrpZh0ADoWGKWL88WB8O6t8oyTPvbBlgGGh9LHm1Q_q1V4O1i06GWN3pzTAWXgA4cTENVK9meAfE=w137-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJFxEXiQmbXjkRa4ax3CYzd_E,https://www.cadservicesindia.com/
"Surat, Gujarat, India",CAD modeling services,"Sonal Industry, 558A, Udhana, Surat, Gujarat 394210","[""Industrial design company"", ""Design agency"", ""Engineering consultant"", ""Industrial consultant"", ""Model design company""]",Industrial design company,,0x6695ffa59e9b1683:0x41ee7eed65bb22d0,Surat,True,IN,3.7304110658933154,https://www.google.com/g/11shw52b5n,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnJwR5EdD2DYzCJQD00yrNhHTrgBT6ilZ-OBZEm_v-CD3WB2LHc1UHblg17JVzCVgpWcGPPSFyrobGfYY3li4TQ3A3osTJD_tl2B_NDdFqMSwPqOvjqNKwM1sM_gxWDRwoVMXFK=w183-h86-k-no""]",True,21.1555709,72.8346952,M CAD Designers,"Vinayak Nagar, Vishnu Nagar, Udhana","[{""day"": ""Wednesday"", ""hours"": ""10 am–7 pm""}]",False,099985 60699,09998560699,ChIJgxabnqX_lWYR0CK7Ze1-7kE,394210,7,Gujarat,"Sonal Industry, 558A",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnJwR5EdD2DYzCJQD00yrNhHTrgBT6ilZ-OBZEm_v-CD3WB2LHc1UHblg17JVzCVgpWcGPPSFyrobGfYY3li4TQ3A3osTJD_tl2B_NDdFqMSwPqOvjqNKwM1sM_gxWDRwoVMXFK=w183-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJgxabnqX_lWYR0CK7Ze1-7kE,http://www.mcadesigners.com/
"Surat, Gujarat, India",CAD modeling services,"27 - First Floor, Center Point, Zanda Chowk, Tarsadi, Kosamba, Gujarat 394120","[""Design institute"", ""Architectural designer"", ""Educational institution"", ""Industrial design company""]",Design institute,,0x3be03be8a0f2b119:0x7ef38f8a30b07ebd,Kosamba,True,IN,19.415032004791584,https://www.google.com/g/11j6w60wtn,0,,True,21.4666605,72.95326709999999,The CAD Institute,"Zanda Chowk, Tarsadi","[{""day"": ""Wednesday"", ""hours"": ""8 am–8 pm""}]",False,094267 61121,09426761121,ChIJGbHyoOg74DsRvX6wMIqP834,394120,2,Gujarat,"27 - First Floor, Center Point",,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WN35rN5whI5ySLxQF2AIIA&cb_client=search.gws-prod.gps&w=86&h=86&yaw=136.18558&pitch=0&thumbfov=100,4.8,https://www.google.com/maps/place/?q=place_id:ChIJGbHyoOg74DsRvX6wMIqP834,
"Surat, Gujarat, India",CAD modeling services,"315, Patel Avenue, Sarkhej - Gandhinagar Hwy, opp. The Grand Bhagwati(TGB, Ahmedabad, Gujarat 380059","[""Engineering consultant""]",Engineering consultant,,0x395e84a41142904b:0xd0565aa5a097bebc,Ahmedabad,True,IN,128.4372889623162,https://www.google.com/g/1pp2vc5hg,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmFB9t0kKjhyMahJ09jjnLHMfAI9fNeNDIYFFeTKqLARBrnhjPJzkO009uoaJzFMx70trweea3_kgbBVk35ZlUOAZTe3NfhDmuX-mZQ2LhsNdkC5nbJbmtUb3Nk3LPT4HvpYsVF=w153-h86-k-no""]",True,23.0450286,72.5147229,CAD Outsourcing Services,Thaltej,"[{""day"": ""Wednesday"", ""hours"": ""Open 24 hours""}]",False,098986 50557,09898650557,ChIJS5BCEaSEXjkRvL6XoKVaVtA,380059,429,Gujarat,"315, Patel Avenue, Sarkhej - Gandhinagar Hwy, opp. The Grand Bhagwati(TGB",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmFB9t0kKjhyMahJ09jjnLHMfAI9fNeNDIYFFeTKqLARBrnhjPJzkO009uoaJzFMx70trweea3_kgbBVk35ZlUOAZTe3NfhDmuX-mZQ2LhsNdkC5nbJbmtUb3Nk3LPT4HvpYsVF=w153-h86-k-no,4.7,https://www.google.com/maps/place/?q=place_id:ChIJS5BCEaSEXjkRvL6XoKVaVtA,https://www.cadoutsourcing.net/
"Surat, Gujarat, India",CAD modeling services,"Siddhivinayak Business Towers, C 213, nr. Kataria House, Makarba, Ahmedabad, Gujarat 380051","[""Architecture firm"", ""Architect"", ""Architectural designer"", ""Structural engineer""]",Architecture firm,,0x395e9b2a186f4c03:0x7ba068f866e043f6,Ahmedabad,True,IN,125.17783438180122,https://www.google.com/g/11h9vnc5yn,0,,False,22.994813399999998,72.4992329,CAD Drafting Services Company | Outsource CAD Services USA,Makarba,"[{""day"": ""Wednesday"", ""hours"": ""10 am–6 pm""}]",False,099792 38180,09979238180,ChIJA0xvGCqbXjkR9kPgZvhooHs,380051,2,Gujarat,"Siddhivinayak Business Towers, C 213, nr. Kataria House",,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wOoWxCRH1tvKTRUlCInFJQ&cb_client=search.gws-prod.gps&w=86&h=86&yaw=121.69869&pitch=0&thumbfov=100,4.5,https://www.google.com/maps/place/?q=place_id:ChIJA0xvGCqbXjkR9kPgZvhooHs,https://www.chudasamaoutsourcing.com/
"Surat, Gujarat, India",CAD modeling services,"1 main road, Girnar society, Chandreshnagar Main Rd, near mama saheb temple, Aditya Park, Chandreshnagar, Rajkot, Gujarat 360004","[""Industrial design company"", ""Design engineer"", ""Mechanical engineer"", ""3D printing service""]",Industrial design company,,0x3959cbddaa078e5d:0xcc662692cadfaec0,Rajkot,True,IN,150.57738947003162,https://www.google.com/g/11rms40scn,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnDqnui6zowGETWMIWmwdLrB5hIjEN_u4thvkCUDnwf-k2pe1wXx75THeI-e4dizAdINxaxKJv7oaeftGgP9324WVgZI0DkbQoDY5CLwbClkkf75r08_xRzjb7a6UamOIiTj9LdBA=w136-h86-k-no""]",True,22.2721599,70.783284,Descon Design,"Aditya Park, Chandreshnagar","[{""day"": ""Wednesday"", ""hours"": ""9 am–8 pm""}]",False,075676 90393,07567690393,ChIJXY4Hqt3LWTkRwK7fypImZsw,360004,26,Gujarat,"1 main road, Girnar society, Chandreshnagar Main Rd, near mama saheb temple",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnDqnui6zowGETWMIWmwdLrB5hIjEN_u4thvkCUDnwf-k2pe1wXx75THeI-e4dizAdINxaxKJv7oaeftGgP9324WVgZI0DkbQoDY5CLwbClkkf75r08_xRzjb7a6UamOIiTj9LdBA=w136-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJXY4Hqt3LWTkRwK7fypImZsw,http://www.descondesign.in/
"Surat, Gujarat, India",CAD modeling services,"Office No 19, 1st Floor, Brahma Estate Commercial Plaza, Wing C-2 Kondhwa Rd, NIBM Jct, Krishnakevalnagar, Shivneri Nagar, Kondhwa, Pune, Maharashtra 411048","[""Training center"", ""Civil engineer"", ""Design engineer"", ""Design institute"", ""Education center"", ""Educational institution"", ""Engineering school"", ""Interior designer"", ""Mechanical engineer"", ""Software Training Institute""]",Training center,,0x3bc2ea7d9dac5fc1:0xc33766fed059a0a5,Pune,True,IN,200.85858983406632,https://www.google.com/g/11c2pn7vty,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmRDXfXDQClIjEhVtUQZGZaZh6zZCLFjNO1vTvaQpRVd9oQa5g02pm2PF4dn6uYPl1-D7Rtaz6pafj4l6rcIBGGMdaY4RgF1AKYSpQGrNXc8w0ePQTnEpZuEX9leLEqrzzKo-RAOg=w153-h86-k-no""]",True,18.478083899999998,73.8897767,Design Studio Institute Pune: BIM Training AutoCAD Revit MEP Nx CAD CAM CATIA Classes Interior Design Courses 3D Max SketchUp,"Krishnakevalnagar, Shivneri Nagar, Kondhwa","[{""day"": ""Wednesday"", ""hours"": ""9 am–9 pm""}]",False,089831 00666,08983100666,ChIJwV-snX3qwjsRpaBZ0P5mN8M,411048,273,Maharashtra,"Office No 19, 1st Floor, Brahma Estate Commercial Plaza, Wing C-2 Kondhwa Rd, NIBM Jct",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmRDXfXDQClIjEhVtUQZGZaZh6zZCLFjNO1vTvaQpRVd9oQa5g02pm2PF4dn6uYPl1-D7Rtaz6pafj4l6rcIBGGMdaY4RgF1AKYSpQGrNXc8w0ePQTnEpZuEX9leLEqrzzKo-RAOg=w153-h86-k-no,4.8,https://www.google.com/maps/place/?q=place_id:ChIJwV-snX3qwjsRpaBZ0P5mN8M,https://www.designstudioinst.com/
"Surat, Gujarat, India",CAD modeling services,"Udhna Shangh Market, F-202, Road No. 10, Udhana GIDC, Udhna Udhyog Nagar, Udhana, Surat, Gujarat 394210","[""Training center"", ""3D printing service""]",Training center,,0x3be04fa1cdbc9f57:0x5d884d7daedfb77f,Surat,True,IN,2.8960132134715044,https://www.google.com/g/11ls5cgf39,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnyM_WILjMLCnGhoxa7V2WLUNN1cTgHDFkcDVMS_ak7BsOmNAFFMF0c1MvfpL4b882m1vMTj-ONPB193um1ni6gUivdGCD0GQoVY7iyu_NTZsNZchFRQhm5bCLJfFFEWSrnI7Ot=w86-h152-k-no""]",True,21.169009,72.8433632,Institute of Cad Cam | 3D Scanning Service in surat | NX CAD CAM Training in Surat,"Udhana GIDC, Udhna Udhyog Nagar, Udhana","[{""day"": ""Wednesday"", ""hours"": ""8 am–7 pm""}]",False,084695 05243,08469505243,ChIJV5-8zaFP4DsRf7ffrn1NiF0,394210,21,Gujarat,"Udhna Shangh Market, F-202, Road No. 10",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnyM_WILjMLCnGhoxa7V2WLUNN1cTgHDFkcDVMS_ak7BsOmNAFFMF0c1MvfpL4b882m1vMTj-ONPB193um1ni6gUivdGCD0GQoVY7iyu_NTZsNZchFRQhm5bCLJfFFEWSrnI7Ot=w86-h152-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJV5-8zaFP4DsRf7ffrn1NiF0,
"Surat, Gujarat, India",CAD modeling services,"F6 sardar complex road no 6 udhana, Surat, Gujarat 394210","[""Coaching Center"", ""Engineering consultant"", ""Engineering school"", ""Mechanical engineer"", ""Petrochemical engineering service""]",Coaching Center,,0x3be04e323c66ed85:0x3d953816c400660e,Surat,True,IN,3.010306465120994,https://www.google.com/g/11ddxkyq7n,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn-Dy4kfId-U727hQne82OgkKNVnYirscZjWpGW9W8ZORVHeq1VYPwqEk1H3gIKtjx_ZQPuCk0cvGHel6jzbBpqcfDW3ci976wuoR5DsdGPgmzCYX1cd7p9qT53L_2_IDKRR3mtWg=w104-h86-k-no""]",True,21.168271999999998,72.846848,Radiant Cad Cam Institute (Harsh engineering consulting),"Udhana GIDC, Udhna Udhyog Nagar, Udhana","[{""day"": ""Wednesday"", ""hours"": ""10:30 am–7 pm""}]",False,099984 00199,09998400199,ChIJhe1mPDJO4DsRDmYAxBY4lT0,394210,21,Gujarat,F6 sardar complex road no 6 udhana,,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn-Dy4kfId-U727hQne82OgkKNVnYirscZjWpGW9W8ZORVHeq1VYPwqEk1H3gIKtjx_ZQPuCk0cvGHel6jzbBpqcfDW3ci976wuoR5DsdGPgmzCYX1cd7p9qT53L_2_IDKRR3mtWg=w104-h86-k-no,4.9,https://www.google.com/maps/place/?q=place_id:ChIJhe1mPDJO4DsRDmYAxBY4lT0,https://www.radiantcadcam.in/
"Surat, Gujarat, India",CAD modeling services,"I Floor ,Center Point, Ring road,, Dabholi Circle, Civil, near Kadiwala school, Surat, Gujarat 395002","[""Training center""]",Training center,,0x3be04e6be5e12bd7:0xe0f002266eb79262,Surat,True,IN,2.012340975491266,https://www.google.com/g/11clzgtk1z,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkf6ajLIa-Ner8FJPl-o0fZaUl0WqV_2f8sCr1xUo6dgLE0x14VEqg-2LILQ4HPhKladh9-ti2mj_ZkPTG3qasU0UHWlb1-ug-EkxG7T81N9UxnBlqZoIxW5iXUEjJjiRCWCZaYNQ=w174-h86-k-no""]",True,21.1812696,72.823979,CADD Centre Training Services,Sagrampura,"[{""day"": ""Wednesday"", ""hours"": ""9 am–7 pm""}]",False,095867 37411,09586737411,ChIJ1yvh5WtO4DsRYpK3biYC8OA,395002,15,Gujarat,"I Floor ,Center Point, Ring road,, Dabholi Circle, Civil, near Kadiwala school",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkf6ajLIa-Ner8FJPl-o0fZaUl0WqV_2f8sCr1xUo6dgLE0x14VEqg-2LILQ4HPhKladh9-ti2mj_ZkPTG3qasU0UHWlb1-ug-EkxG7T81N9UxnBlqZoIxW5iXUEjJjiRCWCZaYNQ=w174-h86-k-no,4.5,https://www.google.com/maps/place/?q=place_id:ChIJ1yvh5WtO4DsRYpK3biYC8OA,https://www.caddcentre.com/
"Surat, Gujarat, India",CAD modeling services,"S-1, Silver Spring Apartment Central Bank Lane, Bhim Kacchi Street, nr. Vinanti Store, Nanpura, Surat, Gujarat 395001","[""Advertising agency""]",Advertising agency,,0x3be04e7adf435a45:0x4377bfa5cb8ba053,Surat,True,IN,1.7527459195322883,https://www.google.com/g/11gb3r2bh8,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl0rZiHA6hmKZnjmXhcunDKyx3AUmx-uC5rKvp5pCxYsGBvm0CdHh2Wx3jyaOuglp-hxnpMCQ7KGCDuyydTVgPhrUwqDYRwcPrMWzoCkluAImw8fgimKtnbGBUYaaC_c_zlpkAb=w190-h86-k-no""]",True,21.1896478,72.8147525,CAD Master,Nanpura,"[{""day"": ""Wednesday"", ""hours"": ""10 am–2 pm, 3–7:30 pm""}]",False,096876 77660,09687677660,ChIJRVpD33pO4DsRU6CLy6W_d0M,395001,10,Gujarat,"S-1, Silver Spring Apartment Central Bank Lane, Bhim Kacchi Street, nr. Vinanti Store",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl0rZiHA6hmKZnjmXhcunDKyx3AUmx-uC5rKvp5pCxYsGBvm0CdHh2Wx3jyaOuglp-hxnpMCQ7KGCDuyydTVgPhrUwqDYRwcPrMWzoCkluAImw8fgimKtnbGBUYaaC_c_zlpkAb=w190-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJRVpD33pO4DsRU6CLy6W_d0M,http://www.cadmaster.in/
"Surat, Gujarat, India",CAD modeling services,"Flat no 201, fuel station, Oobhoi sheri, Dudhara Sheri, near Rampura dargha, near Rampura, Rampura, Oobhi, Sayedpura, Surat, Gujarat 395003","[""Manufacturer""]",Manufacturer,,0x3be04f005e579c3d:0xdffebb9ab82b716d,Surat,True,IN,0.2773821319140856,https://www.google.com/g/11wvh0xvh0,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnR-3vvOunLYWLJlZCPSyTixy1wlh4RBkx0uKjOshkd61P8N5H8p2PLKL2n0T4cL8HLw6MyIg4-KkPa62GTyfLvbt6kJQciC2F02RQqEg7mUb2sUTfQu23pO42IbtKGL9LWx1k=w86-h104-k-no""]",True,21.206996099999998,72.8283306,Muskan Cad Design,"Rampura, Oobhi, Sayedpura","[{""day"": ""Wednesday"", ""hours"": ""10 am–8 pm""}]",False,075739 40930,07573940930,ChIJPZxXXgBP4DsRbXEruJq7_t8,395003,5,Gujarat,"Flat no 201, fuel station, Oobhoi sheri, Dudhara Sheri, near Rampura dargha, near Rampura",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnR-3vvOunLYWLJlZCPSyTixy1wlh4RBkx0uKjOshkd61P8N5H8p2PLKL2n0T4cL8HLw6MyIg4-KkPa62GTyfLvbt6kJQciC2F02RQqEg7mUb2sUTfQu23pO42IbtKGL9LWx1k=w86-h104-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJPZxXXgBP4DsRbXEruJq7_t8,
"Surat, Gujarat, India",CAD modeling services,"13-Upper First Floor, Amizara Appt, Near, Surat Tennis Club Rd, opp. Jilla seva sadan 2, Chopati, Athwalines, Athwa, Surat, Gujarat 395001","[""Training center"", ""Charter school"", ""Design institute"", ""Mechanical engineer""]",Training center,,0x3be04e762ece48b3:0x12bad833d35f66ff,Surat,True,IN,2.5325869241255115,https://www.google.com/g/1q62kkhly,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkY8XhdfYXZ5Ju4QCtLA6bDx2QyukfKpqvHh1g806udil1Rtbww2zFER7VmLwD1cw-zldTWwxgM1r4YXX3572uk9Znmr2MuFr-0RlJxihHd6TwjATodCbI1G-J3hSlYPTkxxOr8=w167-h86-k-no""]",True,21.1826899,72.8048848,ATC & CDS Autocad institute in surat (course also 3DS Max Sketchup Revit BIM Lumion),"Chopati, Athwalines, Athwa","[{""day"": ""Wednesday"", ""hours"": ""9 am–9 pm""}]",False,088660 67889,08866067889,ChIJs0jOLnZO4DsR_2Zf0zPYuhI,395001,101,Gujarat,"13-Upper First Floor, Amizara Appt, Near, Surat Tennis Club Rd, opp. Jilla seva sadan 2",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkY8XhdfYXZ5Ju4QCtLA6bDx2QyukfKpqvHh1g806udil1Rtbww2zFER7VmLwD1cw-zldTWwxgM1r4YXX3572uk9Znmr2MuFr-0RlJxihHd6TwjATodCbI1G-J3hSlYPTkxxOr8=w167-h86-k-no,4.9,https://www.google.com/maps/place/?q=place_id:ChIJs0jOLnZO4DsR_2Zf0zPYuhI,https://www.atcandcds.com/
