deal_id,dealname,pipeline,pipeline_label,dealstage,stage_label,stage_order,stage_probability,is_closed_won,is_dead,owner_id,owner_name,lead_source,loc,pr_count,loc_per_pr,tier1_ratio_ok,num_repos,num_projects,amount,createdate_ist,create_day,create_week,closedate_ist,close_day,close_week,days_to_close_calc,n_stage_moves,n_human_moves,max_stage_order_reached,max_stage_label_reached,first_human_move_day,last_move_day,n_notes,n_tasks,n_contacts,n_companies,ai_lifecycle_stage,amount_in_home_currency,calendly_link_sent,call_attempt_count,call_notes,call_outcome,callback_datetime,closed_lost_reason,closed_won_reason,cost,data_delivery_timeline,dataset_customization_required,days_to_close,deal_currency_code,deal_value_range,dealtype,description,distress_flags,distress_reasons,distress_score,distress_tier,email_version_sent,engagements_last_meeting_booked,engagements_last_meeting_booked_campaign,engagements_last_meeting_booked_medium,engagements_last_meeting_booked_source,flag_deadpooled,flag_funding_aging,flag_funding_stale,flag_layoff_or_shutdown,flag_negative_profit,flag_no_revenue,flag_tiny_headcount,flag_website_dead,followup_date,funding_status,gmeet1_date,gmeet1_link,gmeet1_outcome,hs_actual_duration,hs_acv,hs_all_accessible_team_ids,hs_all_assigned_business_unit_ids,hs_all_collaborator_owner_ids,hs_all_deal_split_owner_ids,hs_all_owner_ids,hs_all_team_ids,hs_analytics_latest_source,hs_analytics_latest_source_company,hs_analytics_latest_source_contact,hs_analytics_latest_source_data_1,hs_analytics_latest_source_data_1_company,hs_analytics_latest_source_data_1_contact,hs_analytics_latest_source_data_2,hs_analytics_latest_source_data_2_company,hs_analytics_latest_source_data_2_contact,hs_analytics_latest_source_timestamp,hs_analytics_latest_source_timestamp_company,hs_analytics_latest_source_timestamp_contact,hs_analytics_source,hs_analytics_source_data_1,hs_analytics_source_data_2,hs_arr,hs_associated_deal_registration_deal_type,hs_associated_deal_registration_product_interests,hs_attributed_team_ids,hs_average_call_duration,hs_average_deal_owner_duration_in_current_stage,hs_campaign,hs_closed_amount,hs_closed_amount_in_home_currency,hs_closed_deal_close_date,hs_closed_deal_create_date,hs_closed_won_count,hs_closed_won_date,hs_created_by_user_id,hs_createdate,hs_cross_account_note,hs_cross_sell_opportunity,hs_days_to_close_raw,hs_deal_amount_calculation_preference,hs_deal_registration_mrr,hs_deal_registration_mrr_currency_code,hs_deal_score,hs_deal_stage_probability,hs_deal_stage_probability_shadow,hs_exchange_rate,hs_forecast_amount,hs_forecast_probability,hs_form_id,hs_has_empty_conditional_stage_properties,hs_has_last_conversation_follow_ups,hs_has_last_meeting_followups,hs_is_active_shared_deal,hs_is_closed,hs_is_closed_count,hs_is_closed_lost,hs_is_closed_won,hs_is_deal_split,hs_is_in_first_deal_stage,hs_is_open_count,hs_is_stalled,hs_is_stalled_after_timestamp,hs_last_call_id_with_followups,hs_last_conversation_with_followups_object_coordinates,hs_last_email_with_followups_object_coordinates,hs_last_gs_shared_message,hs_last_meeting_id_with_followups,hs_last_partner_shared_message_date,hs_last_shared_message_create_date,hs_lastmodifieddate,hs_latest_approval_status,hs_latest_approval_status_approval_id,hs_latest_marketing_email_click_date,hs_latest_marketing_email_open_date,hs_latest_marketing_email_reply_date,hs_latest_meeting_activity,hs_latest_sales_email_click_date,hs_latest_sales_email_open_date,hs_latest_sales_email_reply_date,hs_likelihood_to_close,hs_line_item_global_term_hs_discount_percentage,hs_line_item_global_term_hs_discount_percentage_enabled,hs_line_item_global_term_hs_recurring_billing_period,hs_line_item_global_term_hs_recurring_billing_period_enabled,hs_line_item_global_term_hs_recurring_billing_start_date,hs_line_item_global_term_hs_recurring_billing_start_date_enabled,hs_line_item_global_term_recurringbillingfrequency,hs_line_item_global_term_recurringbillingfrequency_enabled,hs_manual_campaign_ids,hs_manual_forecast_category,hs_merged_object_ids,hs_mrr,hs_net_pipeline_impact,hs_next_meeting_id,hs_next_meeting_name,hs_next_meeting_start_time,hs_next_step,hs_next_step_updated_at,hs_notes_last_activity,hs_notes_next_activity,hs_notes_next_activity_type,hs_num_associated_active_deal_registrations,hs_num_associated_deal_registrations,hs_num_associated_deal_splits,hs_num_of_associated_line_items,hs_num_target_accounts,hs_number_of_call_engagements,hs_number_of_inbound_calls,hs_number_of_outbound_calls,hs_number_of_overdue_tasks,hs_number_of_scheduled_meetings,hs_object_id,hs_object_source,hs_object_source_detail_1,hs_object_source_detail_2,hs_object_source_detail_3,hs_object_source_id,hs_object_source_label,hs_object_source_user_id,hs_open_amount_in_home_currency,hs_open_deal_create_date,hs_owning_teams,hs_partner_tech_win,hs_pinned_engagement_id,hs_predicted_amount,hs_predicted_amount_in_home_currency,hs_primary_associated_company,hs_primary_quote_data_updated_at,hs_priority,hs_projected_amount,hs_projected_amount_in_home_currency,hs_read_only,hs_sales_email_last_replied,hs_shared_team_ids,hs_shared_user_ids,hs_source_object_id,hs_submission_idempotent_id,hs_synced_deal_owner_name_and_email,hs_tag_ids,hs_tcv,hs_unique_creation_key,hs_updated_by_user_id,hs_user_ids_of_all_notification_followers,hs_user_ids_of_all_notification_recipients,hs_user_ids_of_all_notification_unfollowers,hs_user_ids_of_all_owners,hs_v2_time_in_current_stage,hs_was_imported,hs_weighted_pipeline_in_company_currency,hubspot_owner_assigneddate,hubspot_team_id,lh2_distress_key,lh2_domain,linkedin_url,metadata_link,needs_number_lookup,negotiation_notes,notes_last_contacted,notes_last_updated,notes_next_activity_date,num_associated_contacts,num_contacted_notes,num_notes,number_of_datasets,outflo_connected_at,outflo_replied_at,outflo_request_sent,pipeline_source,poc,scraped_type,script_link,script_output_link,script_status,source_tab,hs_v2_date_entered_current_stage
343234118374,Nyusoft Solutions LLP,default,Scraped,3992480465,Interested,2,0.2,False,False,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:19,2026-08-20,2026-08-17,,,,,2,1,2,Interested,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,0,,,,Pooja S. (Co-Founder) via LinkedIn Sales Nav + SignalHire; rough-qualify score 75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T08:45:19.844Z,,,0,,,,,0.200000000000000011102230246251565404236316680908203125,0.200000000000000011102230246251565404236316680908203125,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-21T07:16:16.380Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392929936099,,,0,0,0,0,0,0,0,0,0,,343234118374,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787215519844,,,,,,,,low,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-21T07:12:30.958Z,,,2026-08-20T08:45:19.844Z,,,,,,,,,2026-08-21T07:16:13.569Z,,1,,1,,,,,,96574824,,,,,gujarat_salesnav,2026-08-21T07:12:30.958Z
343175858882,byPeople Technologies,default,Scraped,4099250912,Dead/ColdCall/WrongNumber,15,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:37,2026-08-20,2026-08-17,2026-08-21 16:13:39,2026-08-21,2026-08-17,1,2,1,15,Dead/ColdCall/WrongNumber,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,1,,,,Ramesh Patel (Co Founder & CEO) via LinkedIn Sales Nav + SignalHire; rough-qualify score 130,,,,,,,,,,,,,,,,,,,,,,,93481351,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787309019305,1787215537954,0,,,2026-08-20T08:45:37.954Z,,,1.08196,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-21T10:43:56.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392957443821,,,0,0,0,0,0,0,0,0,0,,343175858882,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-21T10:43:39.305Z,,0,2026-08-20T08:45:37.954Z,,,,,,,,,2026-08-21T10:43:54.295Z,,1,,1,,,,,,96573782,,,,,gujarat_salesnav,2026-08-21T10:43:39.305Z
343131149011,Konstant Infosolutions,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96574824,Lamiya Saleem,Founder Search ( IT Services ),,,,,,,,2026-08-20 12:31:46,2026-08-20,2026-08-17,,,,,2,1,1,No Pickup,2026-08-20,2026-08-20,1,0,1,0,,,,,,,,,,,,,0,,,,FOUNDER FOUND via Apollo+SignalHire: Vipin Jain (CEO) +919829210475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T07:01:00Z,,2026-08-20T07:01:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T07:01:46.345Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-20T13:17:58.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392451147468,,,0,0,0,0,0,0,0,0,0,,343131149011,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787209306345,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-20T07:23:04.994Z,,,2026-08-20T07:01:46.345Z,,,konstantinfo.com,,,,,,2026-08-20T07:23:00.298Z,,1,,1,,,,,,96574824,,,,,searchq,2026-08-20T07:23:04.994Z
343129353926,Weboconnect,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96574824,Lamiya Saleem,Founder Search ( IT Services ),,,,,,,,2026-08-20 12:31:59,2026-08-20,2026-08-17,,,,,2,1,1,No Pickup,2026-08-20,2026-08-20,1,0,1,0,,,,,,,,,,,,,0,,,,Nirbhay Jha (Co-Founder) via searchByQuery; rank 626 score 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T07:01:00Z,,2026-08-20T07:01:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T07:01:59.122Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-20T07:21:41.233Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392424407783,,,0,0,0,0,0,0,0,0,0,,343129353926,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787209319122,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-20T07:21:40.204Z,,,2026-08-20T07:01:59.122Z,,,weboconnect.com,,,,,,2026-08-20T07:21:36.958Z,,1,,1,,,,,,96574824,,,,,searchq,2026-08-20T07:21:40.204Z
343136546494,Toshal Infotech Pvt. Ltd.,default,Scraped,3992480465,Interested,2,0.2,False,False,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:13,2026-08-20,2026-08-17,,,,,2,1,2,Interested,2026-08-21,2026-08-21,1,1,1,0,,,,,,,,,,,,,0,,,,Krunal Jariwala (Chief Executive Officer) via LinkedIn Sales Nav + SignalHire; rough-qualify score 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T08:45:13.608Z,,,0,,,,,0.200000000000000011102230246251565404236316680908203125,0.200000000000000011102230246251565404236316680908203125,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-24T02:35:57.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-27-392989800166,,,0,0,0,0,0,0,0,0,1,,343136546494,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787215513608,,,,,,,,medium,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-21T10:02:03.401Z,,,2026-08-20T08:45:13.608Z,,,,,,,,,2026-08-24T02:30:00Z,,1,,2,,,,,,96574824,,,,,gujarat_salesnav,2026-08-21T10:02:03.401Z
343172275928,Altum,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:52,2026-08-20,2026-08-17,,,,,2,1,1,No Pickup,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,0,,,,Vishal Patel (Co-Founder) via LinkedIn Sales Nav + SignalHire; rough-qualify score 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T08:45:52.462Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-21T09:21:35.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392930163413,,,0,0,0,0,0,0,0,0,0,,343172275928,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787215552462,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-21T09:21:25.580Z,,,2026-08-20T08:45:52.462Z,,,,,,,,,2026-08-21T09:21:32.795Z,,1,,1,,,,,,96574824,,,,,gujarat_salesnav,2026-08-21T09:21:25.580Z
343134767856,Webosphere,default,Scraped,4099250912,Dead/ColdCall/WrongNumber,15,0.0,False,True,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:56,2026-08-20,2026-08-17,2026-08-21 12:49:51,2026-08-21,2026-08-17,1,2,1,15,Dead/ColdCall/WrongNumber,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,0,,,,Ronak Shah (Co-Founder & CTO) via LinkedIn Sales Nav + SignalHire; rough-qualify score 70,,,,,,,,,,,,,,,,,,,,,,,81234827,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787296791607,1787215556780,0,,,2026-08-20T08:45:56.780Z,,,0.940218,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-21T07:19:52.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392929997561,,,0,0,0,0,0,0,0,0,0,,343134767856,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-21T07:19:51.607Z,,0,2026-08-20T08:45:56.780Z,,,,,,,,,2026-08-21T07:19:45.685Z,,1,,1,,,,,,96574824,,,,,gujarat_salesnav,2026-08-21T07:19:51.607Z
343102369513,Dhyey Consulting,default,Scraped,4099250912,Dead/ColdCall/WrongNumber,15,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:31,2026-08-20,2026-08-17,2026-08-21 16:19:39,2026-08-21,2026-08-17,1,2,1,15,Dead/ColdCall/WrongNumber,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,1,,,,Aakash Parikh (CEO) via LinkedIn Sales Nav + SignalHire; rough-qualify score 70,,,,,,,,,,,,,,,,,,,,,,,93848349,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787309379631,1787215531282,0,,,2026-08-20T08:45:31.282Z,,,1.086208,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-21T10:49:52.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-393005956796,,,0,0,0,0,0,0,0,0,0,,343102369513,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-21T10:49:39.631Z,,0,2026-08-20T08:45:31.282Z,,,,,,,,,2026-08-21T10:49:50.046Z,,1,,1,,,,,,96573782,,,,,gujarat_salesnav,2026-08-21T10:49:39.631Z
343193860801,iGeek,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:14:40,2026-08-20,2026-08-17,,,,,2,1,1,No Pickup,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,0,,,,Vatsal Sonani (Chief Executive Officer) via LinkedIn Sales Nav + SignalHire; rough-qualify score 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:44:00Z,,2026-08-20T08:44:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T08:44:40.271Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-21T12:04:52.870Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-393005842107,,,0,0,0,0,0,0,0,0,0,,343193860801,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787215480271,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-21T12:04:43.791Z,,,2026-08-20T08:44:40.271Z,,,,,,,,,2026-08-21T12:04:50.106Z,,1,,1,,,,,,96573782,,,,,gujarat_salesnav,2026-08-21T12:04:43.791Z
343230486252,WeDigTech,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96574824,Lamiya Saleem,Founder Search ( IT Services ),,,,,,,,2026-08-20 12:31:51,2026-08-20,2026-08-17,,,,,2,1,1,No Pickup,2026-08-20,2026-08-20,1,0,2,0,,,,,,,,,,,,,0,,,,FOUNDER FOUND via Apollo+SignalHire: Ankish Mathur (COO & Partner — Intelligent Systems) +919982210707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T13:18:00Z,,2026-08-20T13:18:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T07:01:51.401Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-20T13:18:20.267Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392424261357,,,0,0,0,0,0,0,0,0,0,,343230486252,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787209311401,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-20T07:05:43.214Z,,,2026-08-20T07:01:51.401Z,,,wedigtech.com,,,,,,2026-08-20T07:05:40.259Z,,2,,1,,,,,,96574824,,,,,searchq,2026-08-20T07:05:43.214Z
343221732081,WebCreta Technologies,default,Scraped,4036687547,Dead/ColdCall/WrongFit,14,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:44,2026-08-20,2026-08-17,2026-08-21 15:35:08,2026-08-21,2026-08-17,1,2,1,14,Dead/ColdCall/WrongFit,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,1,,,,Jignesh C. (Chief Technology Officer) via LinkedIn Sales Nav + SignalHire; rough-qualify score 70,,,,,,,,,,,,,,,,,,,,,,,91164374,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787306708436,1787215544062,0,,,2026-08-20T08:45:44.062Z,,,1.055143,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-21T10:05:31.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392958619363,,,0,0,0,0,0,0,0,0,0,,343221732081,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-21T10:05:08.436Z,,0,2026-08-20T08:45:44.062Z,,,,,,,,,2026-08-21T10:05:28.811Z,,1,,1,,,,,,96573782,,,,,gujarat_salesnav,2026-08-21T10:05:08.436Z
343159666404,MobileCoderz Technologies,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96573782,Yuktha Anand,Founder Search ( IT Services ),,,,,,,,2026-08-20 12:31:44,2026-08-20,2026-08-17,,,,,2,1,1,No Pickup,2026-08-20,2026-08-20,1,0,1,0,,,,,,,,,,,,,0,,,,Pranay Agarwal (CEO - MobileCoderz) via searchByQuery; rank 616 score 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T07:01:00Z,,2026-08-20T07:01:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T07:01:44.109Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-20T07:04:50.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392424329974,,,0,0,0,0,0,0,0,0,0,,343159666404,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787209304109,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-20T07:04:37.082Z,,,2026-08-20T07:01:44.109Z,,,mobilecoderz.com,,,,,,2026-08-20T07:04:46.238Z,,1,,1,,,,,,96573782,,,,,searchq,2026-08-20T07:04:37.082Z
343250792167,Vipra Business,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96573782,Yuktha Anand,Founder Search ( IT Services ),,,,,,,,2026-08-20 11:58:21,2026-08-20,2026-08-17,,,,,2,1,1,No Pickup,2026-08-20,2026-08-20,1,0,1,0,,,,,,,,,,,,,0,,,,Vivek Singhania (Founder & CEO) via searchByQuery; rank 610 score 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T06:28:00Z,,2026-08-20T06:28:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T06:28:21.775Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-20T06:33:12.254Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392451010274,,,0,0,0,0,0,0,0,0,0,,343250792167,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787207301775,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-20T06:33:11.792Z,,,2026-08-20T06:28:21.775Z,,,viprabusiness.com,,,,,,2026-08-20T06:33:08.492Z,,1,,1,,,,,,96573782,,,,,searchq,2026-08-20T06:33:11.792Z
343102369514,Vnnovate Solutions Pvt Ltd,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:33,2026-08-20,2026-08-17,,,,,2,1,1,No Pickup,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,0,,,,Snehal Chauhan (CEO | Tech Head | Visionary | Co-Founder) via LinkedIn Sales Nav + SignalHire; rough-qualify score 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-20T08:45:33.813Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-21T10:48:08.354Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392957446866,,,0,0,0,0,0,0,0,0,0,,343102369514,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787215533813,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-21T10:48:07.577Z,,,2026-08-20T08:45:33.813Z,,,,,,,,,2026-08-21T10:48:03.706Z,,1,,1,,,,,,96573782,,,,,gujarat_salesnav,2026-08-21T10:48:07.577Z
343142709952,Kombee,default,Scraped,4099250912,Dead/ColdCall/WrongNumber,15,0.0,False,True,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-20 14:15:15,2026-08-20,2026-08-17,2026-08-21 14:59:20,2026-08-21,2026-08-17,1,2,1,15,Dead/ColdCall/WrongNumber,2026-08-21,2026-08-21,1,0,1,0,,,,,,,,,,,,,1,,,,Keyur Mehta (Chief Executive Officer) via LinkedIn Sales Nav + SignalHire; rough-qualify score 70,,,,,,,,,,,,,,,,,,,,,,,89044830,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-20T08:45:00Z,,2026-08-20T08:45:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787304560450,1787215515620,0,,,2026-08-20T08:45:15.620Z,,,1.030611,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-21T09:29:21.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-392958522068,,,0,0,0,0,0,0,0,0,0,,343142709952,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-21T09:29:20.450Z,,0,2026-08-20T08:45:15.620Z,,,,,,,,,2026-08-21T09:29:15.050Z,,1,,1,,,,,,96574824,,,,,gujarat_salesnav,2026-08-21T09:29:20.450Z
