source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
goodfirms,Catchy Technologies,"Chennai, India",https://catchytechnologies.com,catchytechnologies.com,2016,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,F22 Labs,"Chennai, India",http://f22labs.com/,f22labs.com,2014,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Vaeto Technologies,"Chennai, India",https://vaeto.in/index.html,vaeto.in,2019,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Synic Systems Pvt Ltd,"Chennai, India",http://synicsys.com/,synicsys.com,2009,10-49,10-49,,False,False,False,home:URLError
goodfirms,Tecnovators Software Solutions,"Chennai, India",https://tecnovators.com/,tecnovators.com,2014,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Chennai Web Design Company,"Chennai, India",https://www.chennaiwebdesigncompany.co.in,chennaiwebdesigncompany.co.in,2010,10-49,10-49,,False,False,False,home:URLError
goodfirms,MobiWhiz.com,"Chennai, India",https://www.mobiwhiz.com,mobiwhiz.com,2015,50-249,50-249,,False,False,False,home:URLError
goodfirms,Merkat Intellekt Technologies Private Limited,"Chennai, India",https://www.merkatintellekt.com/,merkatintellekt.com,2017,10-49,10-49,,False,False,False,home:URLError
goodfirms,Flywheel Infotech,"Chennai, India",https://www.flywheelinfotech.com,flywheelinfotech.com,2021,10-49,10-49,,False,False,False,home:URLError
goodfirms,MS IT PARK,"Coimbatore, India",https://msitpark.org/,msitpark.org,2020,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Webnox software,"Coimbatore, India",https://webnoxsoftware.com/,webnoxsoftware.com,2006,50-249,50-249,,False,False,False,home:URLError
goodfirms,a Cosmic Realm,"Coimbatore, India",https://www.acosmicrealm.in,acosmicrealm.in,2011,10-49,10-49,,False,False,False,home:URLError
goodfirms,KPK Technology,"Coimbatore, India",https://kpktechnology.com/,kpktechnology.com,2018,10-49,10-49,,False,False,False,home:URLError
goodfirms,ICore Software Technologies,"Coimbatore, India",https://www.icore.net.in/,icore.net.in,2010,10-49,10-49,,False,False,False,home:HTTPError
goodfirms+nasscom,AlignMinds Technologies,"Kochi, India",https://alignminds.com/,alignminds.com,2009,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,SayOne Technologies,"Kochi, India",https://www.sayonetech.com/,sayonetech.com,2011,50-249,50-249,,False,False,False,home:URLError
goodfirms,SparkSupport Pvt Ltd,"Kochi, India",https://sparksupport.com/,sparksupport.com,2005,50-249,50-249,,False,False,False,home:URLError
goodfirms,Web Development India,"Mumbai, India",http://www.webdevelopmentindia.biz/,webdevelopmentindia.biz,2014,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Suflon Tech LLP,"Mumbai, India",https://suflon.com/,suflon.com,2015,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,INOTRO MULTISERVICES PRIVATE LIMITED,"Mumbai, India",HTTPS://INOTRO.CO.IN,inotro.co.in,2015,10-49,10-49,,False,False,False,home:timeout
goodfirms,Ervon Technology Pvt Ltd,"Mumbai, India",https://ervon.tech/,ervon.tech,2020,10-49,10-49,,False,False,False,home:URLError
goodfirms,e10.in,"Mumbai, India",https://e10.in/,e10.in,2007,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Schbang Q,"Mumbai, India",https://www.schbang-q.com,schbang-q.com,2020,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Betasource.Tech,"Mumbai, India",https://betasource.tech/,betasource.tech,2004,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,Kwebmaker Digital,"Mumbai, India",https://www.kwebmaker.com,kwebmaker.com,1998,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,InfusAi,"Mumbai, India",https://infusai.com/,infusai.com,2019,250+,250+,,False,True,False,home:timeout
goodfirms,MCANSEY IT Services & Consulting Pvt Ltd,"Mumbai, India",https://www.mcansey.com/,mcansey.com,2020,50-249,50-249,,False,False,False,home:URLError
goodfirms,ace360degree,"Mumbai, India",https://ace360degree.com/,ace360degree.com,2009,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Growth Loops Technology Pvt Ltd,"Kolkata, India",https://growth-loop.io/?utm_source=Goodfirms&utm_medium=referral,growth-loop.io,2022,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Logicwerk,"Kolkata, India",https://www.logicwerk.com/,logicwerk.com,2023,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,Wordsys Information technology,"Kolkata, India",https://wordsystech.com/,wordsystech.com,2011,250+,250+,,False,True,False,home:URLError
goodfirms,OGMA IT CONCEPTIONS PVT LTD,"Kolkata, India",http://www.ogmaconceptions.com,ogmaconceptions.com,2013,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Dael Technologies Pvt Ltd,"Kolkata, India",http://www.daeltechnologies.com/,daeltechnologies.com,2018,50-249,50-249,,False,False,False,home:URLError
goodfirms,Fusiontechlab,"Kolkata, India",https://www.fusiontechlab.com/,fusiontechlab.com,2015,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,RedoQ,"Kolkata, India",https://redoq.com/,redoq.com,2012,50-249,50-249,,False,False,False,home:URLError
goodfirms,CodeZiro,"Kolkata, India",https://www.codeziro.in/,codeziro.in,2021,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,clfsofttech private limited,"Kolkata, India",https://clfsofttech.com/,clfsofttech.com,2015,50-249,50-249,,False,False,False,home:URLError
goodfirms,ArkOne Softwares,"Kolkata, India",https://arkone.dev,arkone.dev,2021,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Ionexplus Infotech,"Kolkata, India",https://www.ionexplus.com,ionexplus.com,2019,10-49,10-49,,False,False,False,home:URLError
goodfirms,WIFT Cap Solutions Pvt. Ltd.,"Kolkata, India",http://wiftcap.com,wiftcap.com,2016,10-49,10-49,,False,False,False,home:timeout
goodfirms,Transolution,"Kolkata, India",https://www.tran-solution.net/,tran-solution.net,2003,50-249,50-249,,False,False,False,home:URLError
goodfirms,Voyantt Consultancy Services,"Kolkata, India",https://www.voyantcs.com/,voyantcs.com,2008,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,A1 Future Technologies Pvt. Ltd.,"Kolkata, India",https://www.a1future.com/,a1future.com,1997,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,Zealsoft Systems Private Limited,"Mohali, India",https://zealsoftsystems.com,zealsoftsystems.com,2011,10-49,10-49,,False,False,False,home:URLError
goodfirms,Coditi Labs Private Limited,"Mohali, India",https://coditi.com/,coditi.com,2023,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Endurance Softwares,"Mohali, India",http://endurancesoftwares.com/,endurancesoftwares.com,2019,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Duple IT Solutions Pvt. Ltd.,"Mohali, India",https://www.dupleit.com,dupleit.com,2015,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Claxa Marketing,"Mohali, India",https://www.claxamarketing.com/,claxamarketing.com,2021,10-49,10-49,,False,False,False,home:URLError
goodfirms,Brilliants web,"Mohali, India",https://brilliantsweb.in/,brilliantsweb.in,2020,10-49,10-49,,False,False,False,home:URLError
goodfirms,Skynox Tech,"Mohali, India",https://skynox.tech,skynox.tech,2018,10-49,10-49,,False,False,False,home:HTTPError
goodfirms+nasscom,billionX,"Mohali, India",https://www.facebook.com/billionxofficial,facebook.com,2022,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Scientia Infotech and Engineering Solutions,"Mohali, India",https://scientiabusiness.online/,scientiabusiness.online,2019,50-249,50-249,,False,False,False,home:URLError
goodfirms,EME Technologies,"Mohali, India",https://www.emetechnologies.com/,emetechnologies.com,2010,10-49,10-49,,False,False,False,home:URLError
goodfirms,IWEBCODE,"Mohali, India",https://iwebcode.design/,iwebcode.design,2020,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,WHMCS Smarters,"Mohali, India",https://www.whmcssmarters.com/,whmcssmarters.com,2014,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,AppTech Mobi,"Mohali, India",https://apptech.mobi/,apptech.mobi,2015,10-49,10-49,,False,False,False,home:URLError
goodfirms,Kodion Softwares Pvt. Ltd.,"Mohali, India",http://www.kodionsoftwares.com/,kodionsoftwares.com,2017,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,MABZONE TECHNOLOGIES PRIVATE LIMITED,"Mohali, India",http://www.mabzone.com/,mabzone.com,2022,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,Klocrix Business Solutions Pvt Ltd,"Mohali, India",http://klocrix.com,klocrix.com,2019,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Trycyfer Technologies,"Mohali, India",https://www.trycyfer.com/,trycyfer.com,2020,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,Digidest,"Mohali, India",https://digidest.in/,digidest.in,2019,10-49,10-49,,False,False,False,home:URLError
goodfirms,Coruscate Solutions Pvt Ltd,"Surat, India",https://www.coruscatesolution.com/,coruscatesolution.com,2013,50-249,50-249,,False,False,False,home:HTTPError
goodfirms,Qwesys Digital Solutions,"Surat, India",http://www.qwesys.com/,qwesys.com,,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Prilancers infotech,"Surat, India",https://www.prilancers-infotech.com,prilancers-infotech.com,2019,10-49,10-49,,False,False,False,home:URLError
goodfirms,Growwork Infotech,"Surat, India",https://growworkinfotech.com,growworkinfotech.com,2022,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,CODEEDOC,"Surat, India",https://codeedoc.com/,codeedoc.com,2018,10-49,10-49,,False,False,True,home:HTTPError
goodfirms,Trakshym,"Surat, India",https://trakshym.com,trakshym.com,2022,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Team Unibrains,"Surat, India",https://teamunibrains.com/,teamunibrains.com,2021,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,qodors,"Surat, India",http://www.qodors.com,qodors.com,2010,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Zerotwo Solutions,"Surat, India",https://www.zerotwosolutions.com/,zerotwosolutions.com,2022,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,The Hyper Tech,"Surat, India",https://thehypertech.in/,thehypertech.in,2019,10-49,10-49,,False,False,False,home:URLError
goodfirms,Cypher Tech,"Surat, India",https://cypherinsights.com/,cypherinsights.com,,10-49,10-49,,False,False,False,home:URLError
goodfirms,Propelius Technologies,"Surat, India",https://www.propelius.tech/,propelius.tech,2020,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Codely infotech,"Surat, India",https://codelyinfotech.com/,codelyinfotech.com,2019,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Viva Tech Services,"Surat, India",https://www.vivatechservices.in/,vivatechservices.in,,10-49,10-49,,False,False,False,home:URLError
goodfirms,Sabhaya Solutions LLP,"Surat, India",https://sabhayasolutions.com,sabhayasolutions.com,2023,10-49,10-49,,False,False,False,home:URLError
goodfirms,Whitelion Infosystems,"Surat, India",https://www.whitelioninfosystems.com/,whitelioninfosystems.com,2020,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Svastsys Technology,"Surat, India",http://svastsys.com/,svastsys.com,2021,10-49,10-49,,False,False,False,home:HTTPError
goodfirms,Dual Infotech Group,"Vadodara, India",https://dualinfotechgroup.com/,dualinfotechgroup.com,2012,10-49,10-49,,False,False,False,home:URLError
goodfirms,Vardaam Web Solutions Pvt. Ltd.,"Vadodara, India",https://www.vardaam.com/,vardaam.com,2010,10-49,10-49,,False,False,False,home:URLError
goodfirms,Infoservops,"Vadodara, India",https://www.infoservops.com/,infoservops.com,2017,10-49,10-49,,False,False,False,home:URLError
goodfirms,TechJain IT Solutions,"Bhopal, India",https://techjain.com/,techjain.com,2022,10-49,10-49,,False,False,False,home:URLError
nasscom,BDS Global Inc.,Ambala,http://info@bdsglobalinc.com,info@bdsglobalinc.com,,,,,True,False,False,home:URLError
nasscom,DHL Information Services (India) LLP,Chennai,https://www.dpdhl.com/en.html,dpdhl.com,,,,,True,False,False,home:timeout
nasscom,Kripya Solutions Private Limited,Chennai,https://www.kripya.com,kripya.com,,,,,True,False,False,home:HTTPError
nasscom,Grindwell Norton Limited (INDEC),Mumbai,https://www.saint-gobain.co.in/indec,saint-gobain.co.in,,,,,True,False,False,home:HTTPError
nasscom,Northern Tool & Equipment India LLP,Hyderabad,https://www.northerntool.com/,northerntool.com,,,,,True,False,False,home:HTTPError
nasscom,Sankalp Technology Services,Vadodara,https://sankalptechnology.com/,sankalptechnology.com,,,,,True,False,False,home:
nasscom,Excelize AI Private Limited,Aurangabad,https://excelize.ai/#,excelize.ai,,,,,True,False,False,home:URLError
nasscom,Four Corners Technologies Private Limited,Bengaluru,https://www.smartdigitwin.com,smartdigitwin.com,,,,,True,False,False,home:URLError
nasscom,Basal Analytics Private Limited,Bengaluru,https://basalanalytics.com/,basalanalytics.com,,,,,True,False,False,home:URLError
nasscom,BPO Convergence Private Limited,Bhubaneswar,https://bpoconvergence.com/,bpoconvergence.com,,,,,True,False,False,home:HTTPError
nasscom,Qualizeal Technologies India Private Limited,Hyderabad,https://qualizeal.com/,qualizeal.com,,,,,True,False,False,home:HTTPError
nasscom,ServiceNow Software Development India Private Limited,Hyderabad,https://www.servicenow.com,servicenow.com,,,,,True,False,False,home:timeout
nasscom,Crown Worldwide Private Limited,Navi Mumbai,https://www.crownrms.com/in/,crownrms.com,,,,,True,False,False,home:HTTPError
nasscom,Spera Digital Consulting Services Private Limited,Kolkata,http://www.speradigital.com,speradigital.com,,,,,True,False,False,home:HTTPError
nasscom,Interloop Consulting LLP,Faridabad,https://www.interlooptechnologies.com/about-us/,interlooptechnologies.com,,,,,True,False,False,home:URLError
nasscom,Acabes International Private Limited,Ernakulam,http://www.acbesinternational.com,acbesinternational.com,,,,,True,False,False,home:URLError
nasscom,Ecolab Global Services Private Limited,Bengaluru,http://ecolabdigitalcenter.in,ecolabdigitalcenter.in,,,,,True,False,False,home:timeout
nasscom,Multisoft Communications Private Limited,Cuttack,http://multisoftodisha.com/,multisoftodisha.com,,,,,True,False,False,home:URLError
nasscom,ISPG Technologies India Private Limited,Ernakulam,https://www.ispg.co/,ispg.co,,,,,True,False,False,home:HTTPError
nasscom,McDonald's Capability Center India Private Limited,Hyderabad,https://www.mcdonalds.com/us/en-us.html,mcdonalds.com,,,,,True,False,False,home:timeout
nasscom,Vervent Technologies Private Limited,Bengaluru,https://www.vervent.com/,vervent.com,,,,,True,False,False,home:HTTPError
nasscom,Winqualis Consulting Private Limited,New Delhi,x,x,,,,,True,False,False,home:URLError
nasscom,Kimberly-Clark India Private Limited,Bengaluru,https://www.kimberly-clark.com,kimberly-clark.com,,,,,True,False,False,home:HTTPError
nasscom,Growthrive Private Limited,Gurugram,https://www.kalido.me,kalido.me,,,,,True,False,False,home:HTTPError
nasscom,Caliper Business Solutions Private Limited,Bengaluru,https://sclen.ai/,sclen.ai,,,,,True,False,False,home:URLError
nasscom,Viztar Business Solutions Private Limited,Navi Mumbai,https://www.viztarinternational.com/viztar_at_glance.php,viztarinternational.com,,,,,True,False,False,home:HTTPError
nasscom,Srisattva Business Support and Growth Strategy Private Limited,Chennai,https://www.srisattvagroup.com,srisattvagroup.com,,,,,True,False,False,home:URLError
nasscom,DeepHealth Technologies Private Limited,Bengaluru,https://deephealth.com/,deephealth.com,,,,,True,False,False,home:HTTPError
nasscom,Cimware Technologies Private Limited,Bengaluru,https://www.cimware.tech/,cimware.tech,,,,,True,False,False,home:URLError
nasscom,Kreateworks India Private Limited,Chennai,https://www.kreateworks.com,kreateworks.com,,,,,True,False,False,home:HTTPError
nasscom,Geeta Eservices Private Limited,Mumbai,https://geetaeservices.com,geetaeservices.com,,,,,True,False,False,home:
nasscom,Krones Digital Solutions India Private Limited,Bengaluru,https://www.krones.com/en/career/krones.digital/location-india.php,krones.com,,,,,True,False,False,home:HTTPError
nasscom,Aimb System LLP,Ahmedabad,https://www.aimbsystem.com,aimbsystem.com,,,,,True,False,False,home:HTTPError
nasscom,Decision Tree Solutions Private Limited,Kochi,https://www.dtree.ai,dtree.ai,,,,,True,False,False,home:URLError
nasscom,Shilabs Private Limited,Bhubaneswar,https://www.shilabs.digita,shilabs.digita,,,,,True,False,False,home:URLError
nasscom,RPM Global Business Capability Center Private Limited,Coimbatore,http://www.rpmperformancecoatings.com/,rpmperformancecoatings.com,,,,,True,False,False,home:URLError
nasscom,CSG Systems International (India) Private Limited,Bengaluru,http://www.csgi.com,csgi.com,,,,,True,False,False,home:HTTPError
nasscom,MKS Vision Private Limited,Hyderabad,http://www.mksvision.com/,mksvision.com,,,resolved:33,33,False,False,False,home:timeout
nasscom,Civica Resource Private Limited,Vadodara,http://www.civica.com,civica.com,,,,,True,False,False,home:HTTPError
nasscom,Mouktik Consulting Services Private Limited,Hyderabad,http://www.mouktikconsulting.com,mouktikconsulting.com,,,,,True,False,False,home:HTTPError
nasscom,SmallDay IT Services Private Limited,Bengaluru,http://www.smalldaytech.com,smalldaytech.com,,,,,True,False,False,home:HTTPError
nasscom,Mastec India LLP,Bengaluru,https://www.mastecnetworksolutions.com/,mastecnetworksolutions.com,,,,,True,False,False,home:URLError
nasscom,WTW Global Delivery and Solutions India Private Limited,Mumbai,https://www.willistowerswatson.com/,willistowerswatson.com,,,,,True,False,False,home:HTTPError
nasscom,Roche Information Solutions India Private Limited,Pune,http://www.viewics.com,viewics.com,,,,,True,False,False,home:URLError
nasscom,CME India Private Limited,Bengaluru,http://www.cmegroup.com,cmegroup.com,,,,,True,False,False,home:HTTPError
nasscom,Centific Global Technologies India Private Limited,Hyderabad,http://www.pactera-edge.com,pactera-edge.com,,,,,True,False,False,home:URLError
nasscom,Mizuho Global Services India Private Limited,Mumbai,https://www.mizuho-fg.com,mizuho-fg.com,,,,,True,False,False,home:URLError
nasscom,One Kosmos Technology Private Limited,Mumbai,http://www.1kosmos.com,1kosmos.com,,,,,True,False,False,home:HTTPError
nasscom,Pingaksho Technologies Inc,Mohali,http://www.pingakshotechnologies.com,pingakshotechnologies.com,,,,,True,False,False,home:
nasscom,SWASH Consulting Private Limited,Bhubaneswar,http://www.swashconsulting.co/,swashconsulting.co,,,,,True,False,False,home:URLError
nasscom,Cardinal Health International India Private Limited,Bengaluru,https://www.cardinalhealth.com/,cardinalhealth.com,,,,,True,False,False,home:timeout
nasscom,Diebold Nixdorf India Private Limited,Mumbai,https://www.dieboldnixdorf.com/en-us,dieboldnixdorf.com,,,,,True,False,False,home:URLError
nasscom,Ares Operations India Private Limited,Mumbai,https://www.aresmgmt.com/,aresmgmt.com,,,,,True,False,False,home:HTTPError
nasscom,VoipConnect Private Limited,Bhubaneswar,https://voiptechsolutions.in/,voiptechsolutions.in,,,,,True,False,False,home:URLError
nasscom,Schneider Electric Private Limited,Bengaluru,https://se.com,se.com,,,,,True,False,False,home:HTTPError
nasscom,Ramboll India Private Limited,Chennai,http://www.mea.ramboll.com,mea.ramboll.com,,,,,True,False,False,home:HTTPError
nasscom,Adagrad Private Limited,Pune,https://adagrad.ai,adagrad.ai,,,,,True,False,False,home:HTTPError
nasscom,CData Software India Private Limited,Bengaluru,http://www.cdata.com,cdata.com,,,,,True,False,False,home:HTTPError
nasscom,Darsa AI (AV Advanced Vision Systems Private Limited),Hyderabad,http://www.smartsight.ai/,smartsight.ai,,,,,True,False,False,home:URLError
nasscom,AAP Global Capability Center LLP,Hyderabad,https://corp.advanceautoparts.com/home/default.aspx,corp.advanceautoparts.com,,,,,True,False,False,home:HTTPError
nasscom,Mapmygenome India Limited,Hyderabad,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiGlt_53PvwAhVSWWAKHalNAnAYABABGgJ0bQ&ae=2&ohost=www.google.com&cid=CAASE-Ro0k069O-peFHsykNZhltuX5M&sig=AOD64_0Lhk-6J-NtzeT1_96Jhje6bahw_w&q&adurl&ved=2ahUKEwjG5tT53PvwAhUp3jgGHWQ6CFwQ0Qx6BAgDEAE,googleadservices.com,,,,,True,False,False,home:HTTPError
nasscom,Techwave Consulting India Private Limited,Hyderabad,http://www.techwave.net,techwave.net,,,,,True,False,False,home:timeout
nasscom,SaaSnic Technologies Services Private Limited,Noida,https://www.saasnic.com,saasnic.com,,,,,True,False,False,home:HTTPError
nasscom,W3care Technologies Private Limited,Jaipur,https://www.w3care.com,w3care.com,,,,,True,False,False,home:URLError
nasscom,Stellantis Technology Centre India Private Limited,Hyderabad,http://www.stellantis.com/,stellantis.com,,,,,True,False,False,home:HTTPError
nasscom,ABIR Networks Private Limited,Bhopal,https://www.abirnetworks.com,abirnetworks.com,,,,,True,False,False,home:HTTPError
nasscom,Bits In Glass India Private Limited,Pune,https://bitsinglass.com/,bitsinglass.com,,,,,True,False,False,home:HTTPError
nasscom,Kogo Tech Labs Private Limited,Delhi,https://www.kogo.ai/business,kogo.ai,,,,,True,False,False,home:HTTPError
nasscom,Aarav Global Products And Services Private Limited,Mumbai,https://www.aaravsoftware.com,aaravsoftware.com,,,,,True,False,False,home:HTTPError
nasscom,18North Systems Private Limited,Pune,https://www.18northsystems.com,18northsystems.com,,,,,True,False,False,home:URLError
nasscom,BlueBricks Technologies Private Limited,Pune,https://www.blue-bricks.com,blue-bricks.com,,,,,True,False,False,home:HTTPError
nasscom,Aiotel Private Limited,Bengaluru,https://aiotel.com/en,aiotel.com,,,,,True,False,False,home:URLError
nasscom,Freelanceteams Private Limited,Ernakulam,https://www.crystalpm.ai,crystalpm.ai,,,,,True,False,False,home:URLError
nasscom,Galactix Solutions Private Limited,Hyderabad,https://www.galactixsolutions.com,galactixsolutions.com,,,,,True,False,False,home:HTTPError
nasscom,Sarvagram Solutions Private Limited,Pune,http://www.sarvagram.com,sarvagram.com,,,,,True,False,False,home:HTTPError
nasscom,Enthuworks Technologies Private Limited,Mohali,https://enthu.ai,enthu.ai,,,,,True,False,False,home:HTTPError
nasscom,Hexanode Digital Private Limited,Chennai,https://www.hexanode.digital.com,hexanode.digital.com,,,,,True,False,False,home:URLError
nasscom,Hapag-Lloyd Technology Center Private Limited,Chennai,https://www.hapag-lloyd.com/,hapag-lloyd.com,,,,,True,False,False,home:timeout
nasscom,Ascensus Global Services India LLP,Hyderabad,https://www.ascensus.com/,ascensus.com,,,,,True,False,False,home:HTTPError
nasscom,Palni India Private Limited,Hyderabad,https://palni.com/,palni.com,,,,,True,False,False,home:URLError
nasscom,Weaver and Tidwell India LLP,Bengaluru,https://weaver.com/,weaver.com,,,,,True,False,False,home:HTTPError
nasscom,NCSI Technologies (India) Private Limited,Pune,https://www.ncs.co/en-in/,ncs.co,,,,,True,False,False,home:HTTPError
nasscom,Inferigence Quotient Private Limited,Bengaluru,https://inferq.my.canva.site/inferq#home,inferq.my.canva.site,,,,,True,False,False,home:HTTPError
nasscom,Avaloq India Private Limited,Pune,https://www.avaloq.com/,avaloq.com,,,,,True,False,False,home:HTTPError
nasscom,ProcesIQ Influx Private Limited,Delhi,https://procesiq.com,procesiq.com,,,,,True,False,False,home:URLError
nasscom,Alexisoft Technologies Private Limited,Hyderabad,https://alexisoftech.com,alexisoftech.com,,,,,True,False,False,home:
nasscom,Growing Pro Technologies Private Limited,Gautam Buddha Nagar,https://www.growinprotechnologies.com,growinprotechnologies.com,,,,,True,False,False,home:URLError
nasscom,ICM Services Private Limited,Bengaluru,https://icm.im/,icm.im,,,,,True,False,False,home:URLError
nasscom,Agaamin Technologies Private Limited,Gurugram,https://agaamin.com,agaamin.com,,,,,True,False,False,home:timeout
nasscom,API International Capability Centre Private Limited,Bengaluru,https://www.apigroupinc.com/,apigroupinc.com,,,,,True,False,False,home:HTTPError
nasscom,Sadup Softech Private Limited,Hyderabad,https://sadupsoft.com/,sadupsoft.com,,,,,True,False,False,home:HTTPError
nasscom,ATC India Infrastructure Private Limited,Gurugram,https://www.americantower.com,americantower.com,,,,,True,False,False,home:HTTPError
nasscom,Egisedge Technologies Private Limited,Mahendragarh,https://egisedge.com,egisedge.com,,,,,True,False,False,home:URLError
nasscom,Perficient India Private Limited,Chennai,https://www.perficient.com/,perficient.com,,,,,True,False,False,home:HTTPError
nasscom,Profolo Platforms Private Limited,Hyderabad,https://profolo.com,profolo.com,,,,,True,False,False,home:HTTPError
nasscom,United Airlines Business Services Private Limited,Gurugram,https://www.united.com/,united.com,,,,,True,False,False,home:timeout
nasscom,CyberSRC Consultancy Private Limited,Gautam Buddha Nagar,http://www.cybersrcc.com/,cybersrcc.com,,,,,True,False,False,home:HTTPError
nasscom,YAS Techno Companion Private Limited,Gurugram,https://www.technocompanion.com/,technocompanion.com,,,,,True,False,False,home:URLError
nasscom,Crediscreen Services Private Limited,Mumbai,https://crediscreen.in,crediscreen.in,,,,,True,False,False,home:URLError
nasscom,Upcore Technologies Private Limited,Mohali,http://upcoretech.com,upcoretech.com,,,,,True,False,False,home:HTTPError
nasscom,Cue For Good Solutions Private Limited,Mohali,https://www.cueforgood.com/,cueforgood.com,,,,,True,False,False,home:HTTPError
nasscom,PurpleLabs Search Private Limited,Bengaluru,https://purplequarter.com/,purplequarter.com,,,,,True,False,False,home:HTTPError
nasscom,Orcalex Technologies LLP,Hyderabad,https://orcalex.ai/,orcalex.ai,,,,,True,False,False,home:HTTPError
nasscom,Coupa Software India Private Limited,Pune,http://www.coupa.com,coupa.com,,,,,True,False,False,home:HTTPError
nasscom,GetMy Solutions Private Limited,Pune,https://getmysoutions.in,getmysoutions.in,,,,,True,False,False,home:URLError
nasscom,Intact Business Services Private Limited,Gurugram,https://www.intactinsurance.co.uk/,intactinsurance.co.uk,,,,,True,False,False,home:HTTPError
nasscom,Unifrax India Private Limited,Pune,https://www.alkegen.com/,alkegen.com,,,,,True,False,False,home:URLError
nasscom,Iron Mountain Services Private Limited,Bengaluru,https://www.ironmountain.com,ironmountain.com,,,,,True,False,False,home:HTTPError
nasscom,Cloudalytix Tech Solutions LLP,Chennai,https://www.cloddians.com,cloddians.com,,,,,True,False,False,home:URLError
nasscom,Smartbox Ecommerce Solutions Private Limited,Noida,https://smartbox.in/,smartbox.in,,,,,True,False,False,home:URLError
nasscom,Unfold Culture Catalyst Private Limited,Bengaluru,http://unfold-consulting.com/,unfold-consulting.com,,,,,True,False,False,home:HTTPError
nasscom,DENSO International India Private Limited,Gurugram,https://www.denso.com/in/en/,denso.com,,,,,True,False,False,home:URLError
nasscom,Barco Electronic Systems Private Limited,Noida,http://www.barco.com,barco.com,,,,,True,False,False,home:HTTPError
nasscom,iNtechspace Technologies Private Limited,Ahmedabad,https://www.intechspace.com/,intechspace.com,,,,,True,False,False,home:http403
nasscom,EzeSoftware India Private Limited,Hyderabad,https://www.ezesoft.com/,ezesoft.com,,,,,True,False,False,home:URLError
nasscom,Mettler-Toledo India Private Limited,Mumbai,http://www.mt.com,mt.com,,,,,True,False,False,home:http406
nasscom,Cummins Technologies India Private Limited,Pune,https://cumminsindia.com/,cumminsindia.com,,,,,True,False,False,home:http307
nasscom,Gebbs Healthcare Solutions Private Limited,Navi Mumbai,https://gebbs.com/,gebbs.com,,,,,True,False,False,home:URLError
nasscom,Unify healthcare Services LLP,Mohali,http://unifyrcm.com/,unifyrcm.com,,,,,True,False,False,home:http307
nasscom,Servosys Solutions (A Unit of EML Consultancy Services Private Limited),Delhi,https://www.servosys.com,servosys.com,,,,,True,False,False,home:http307
nasscom,Econz IT Services Private Limited,Bengaluru,http://www.econzit.com,econzit.com,,,,,True,False,False,home:http308
nasscom,Bayer CropScience Limited,Mumbai,http://www.bayer.in,bayer.in,,,,,True,False,False,home:http403
nasscom,Prochant India Private Limited,Chennai,https://www.prochant.com/india,prochant.com,,,,,True,False,False,home:http403
nasscom,Qentelli Solutions Private Limited,Hyderabad,https://www.qentelli.com/,qentelli.com,,,,,True,False,False,home:http403
