name,city,website,domain
EasyStepIn IT Services Private Limited,Bengaluru,https://easystepin.com/,easystepin.com
Ebluesoft Infotect Solutions Private Limited,Kolkata,https://ebluesoft.in/,ebluesoft.in
EDCI,Kolkata,https://www.edci.co.in,edci.co.in
Edugem Technologies Private Limited,Mumbai,https://www.edugem.in/,edugem.in
Effivity Technologies Private Limited,Chennai,https://www.effivity.com,effivity.com
Egnoto Technologies LLP,Pune,https://www.egnoto.com/,egnoto.com
eGRCxperts India Private Limited,Chennai,https://grcxperts.com,grcxperts.com
EisnerAmper (India) Consultants Private Limited,Bengaluru,https://www.eisneramper.com,eisneramper.com
Ejyle Technologies Private Limited,Bengaluru,https://ejyle.com/,ejyle.com
Electrodrive Powertrain Solutions Private Limited,Pune,https://electraev.com/,electraev.com
Electronic Arts Games (India) Pvt Ltd,Hyderabad,https://www.ea.com/,ea.com
Elegant Microweb Technologies Pvt Ltd,Ahmedabad,https://www.smarten.com/,elegantjbi.com
Elektrobit India Private Limited,Bengaluru,https://www.elektrobit.com/about/#locations,elektrobit.com
Ellucian Higher Education Systems India Pvt Ltd,Bengaluru,https://www.ellucian.com/,ellucian.com
Elogix Software Private Limited,Kolkata,https://www.elogixsoft.com/,elogixsoft.com
Embarkingonvoyage Digital Solutions Private Limited,Pune,https://embarkingonvoyage.com/,embarkingonvoyage.com
Embassy Office Parks Management Services Pvt Ltd,Bengaluru,https://embassyindia.com/,embassyindia.com
EmbedSense Solutions Private Limited,Bengaluru,https://www.embedsense.com/,embedsense.com
embedUR systems (India) Private Limited,Chennai,https://www.embedur.ai/,embedur.com
Emerson Innovation Center - Pune (A Div. of Emerson Electric Company (I) Pvt Ltd),Pune,https://www.emerson.com/en/corporate,emerson.com
Empaxis Data Management India Private Limited,Noida,https://www.empaxis.com/,empaxis.com
Empower Global Business Services India Private Limited,Bengaluru,https://www.empower.com/,greatwest.com
Empower Integrated Solutions Private Limited,Indore,https://www.empower-solutions.com/,empower-solutions.com
Emprotek Software Solutions Private Limited,Pune,https://emprotek.com/,emprotek.com
Endeavour ERP Solutions India Private Limited,Hyderabad,https://etsglobal.in/,etsglobal.in
Engie Energy and Services India Private Limited,Pune,https://engieindia.com/,engieindia.com
eNoah iSolution India Pvt Ltd,Chennai,https://enoahisolution.com/,enoahisolution.com
Ensonic Computech Private Limited,Kolkata,https://ekin.net.in/,ekin.net.in
Ensono Technologies LLP,Pune,https://www.ensono.com/,ensono.com
Entain Software Development Services (India) Private Limited,Hyderabad,https://entainindia.com,entainindia.com
Entiovi Technologies Private Limited,Kolkata,https://entiovi.com/,entiovi.com
Entrans Technologies Private Limited,Chennai,https://www.entrans.ai/,entrans.io
Entrata India Private Limited,Pune,https://www.entrata.com/,entrata.com
eNTrust Software and Services Private Limited,Chennai,https://ntrustinfotech.com/,ntrustinfotech.com
Entune IT Consulting Private Limited,Bengaluru,https://www.entune.co/,entune.co
Eone Technologies Private Limited,Chennai,https://www.eonetechnologies.com,eonetechnologies.com
Epicenter Technologies Pvt Ltd,Mumbai,https://epicenter.tech/,epicentertechnology.com
Epicor Software India Private Limited,Bengaluru,https://www.epicor.com/en/,epicor.com
EQT Partners India Private Limited,Bengaluru,https://eqtgroup.com,eqtgroup.com
Equator Technologies,Coimbatore,https://www.equatortek.com,equatortek.com
Equinox Software And Services Pvt Ltd,Pune,https://www.rediffmailpro.com/cgi-bin/login.cgi,equinoxweb.co.in
Erginous Technologies,Mohali,https://www.erginous.com/,erginous.com
ESF Labs Limited,Hyderabad,https://www.esflabs.com/,esflabs.com
ESIGO Consulting Private Limited,Chennai,https://esigroup.in/,esigroup.in
Esko-Graphics India Pvt Ltd,Bengaluru,https://www.esko.com/en,esko.com
Esri India Technologies Private Limited,Noida,https://www.esri.in/en-in/home,esri.in
Ethnus Consultancy Services Private Limited,Bengaluru,https://ethnus.com/,ethnus.com
ETS Assessment Services Private Limited,Gurugram,https://www.ets.org/,ets.org
EUI Limited,Gurugram,https://www.admiral.com,admiral.com
Euphonious Innovation Private Limited,Bengaluru,https://www.curl.tech/,curl.tech
Evoke Technologies Pvt Ltd,Hyderabad,https://www.evoketechnologies.com/,evoketechnologies.com
EWall Solutions Private Limited,Chennai,https://ewallsolutions.com,ewallsolutions.com
ExaThought Technology Consulting Private Limited,Bengaluru,https://www.exathought.com/,exathought.com
Excellis IT Private Limited,Kolkata,https://www.excellisit.com/,excellisit.com
Exclusive-OR (XOR) Labs Private Limited,Noida,https://xorlabs.com/,xorlabs.com
Exigo Consulting,Hyderabad,https://exigoconsulting.in/,exigoconsulting.in
Eximious Global Limited,Ahmedabad,https://eximiousglobal.com/,eximiousglobal.com
exl Service.com (India) Pvt Ltd,Noida,https://www.exlservice.com/,exlservice.com
Exo Edge India Private Limited,Mohali,https://www.exoedge.com/,exoedge.com
Expeditors International (India) Private Limited,Chennai,https://www.expeditors.com/,expeditors.com
Experian Services India (Private Limited),Hyderabad,https://www.experian.com/,experian.com
Expleo Solutions Limited,Chennai,https://expleo.com/global/en/,expleogroup.com
Exponentia.ai Private Limited,Mumbai,https://www.exponentia.ai/,exponentia.ai
Express Analytics India Private Limited,Pune,https://www.expressanalytics.com,expressanalytics.com
Extreme Compute Technologies Private Limited,Hyderabad,https://extremecompute.com/,extremecompute.com
F5 Networks Innovation Private Limited,Hyderabad,https://www.f5.com/,f5.com
FACC Solutions Private Limited,Pune,https://www.facc.com/en/,facc.com
Fakhoury Consultants Pvt Ltd,Mumbai,https://fakhouryglobal.com/,employmentimmigration.com
Fare Portal India Private Limited,Gurugram,https://www.fareportal.com/,fareportal.com
Fervid Smart Solutions Private Limited,Hyderabad,https://www.fervidsmart.com/,fervidsmart.com
Fidelity Business Services India Pvt Ltd,Bengaluru,https://careers.fidelityinternational.com/locations/india/,fidelity.co.in
Fifth Generation Technologies India Pvt Ltd,Chennai,https://www.fifthgentech.com/,fifthgentech.com
FinacPlus Global Services Private Limited,Hyderabad,https://www.finacplus.com,finacplus.com
Finavi CFO Private Limited,Bengaluru,https://www.finavicfo.com/,finavicfo.com
Finforz Technologies Private Limited,Chennai,https://finforz.com/,finforz.com
Fioneer India Private Limited,Bengaluru,https://www.sapfioneer.com/,sapfioneer.com
Fiorano Software Technologies Private Limited,Bengaluru,https://www.fiorano.com,fiorano.com
Fitmat Smart Solutions Private Limited,Pune,https://www.kreedalabs.com,kreedalabs.com
Flatworld Solutions Private Limited,Bengaluru,https://www.flatworldsolutions.com,flatworldsolutions.com
Flightcase IT Services Private Limited,Pune,https://fltcase.com/,fltcase.com
Flink Solutions Private Limited,Bengaluru,https://flink.in/,flink.in
Flipkart Internet Private Limited,Bengaluru,https://www.flipkart.com,flipkart.com
Flodata Analytics Private Limited,Delhi,https://flodataanalytics.com/about-us/,flodataanalytics.com
Fluid Analytics Private Limited,Pune,https://www.fluidanalytics.ai/,fluidrobotics.com
FocusR Consultancy and Technologies Private Limited,Chennai,https://www.focusrtech.com/,focusrtech.com
FORTEIA (A brand of MTMF Global Technologies Private Limited),Pune,https://forteia.com,forteia.com
Fortmindz Private Limited,Kolkata,https://fortmindz.com/,fortmindz.com
Foss Infotech Private Limited,Coimbatore,http://www.fossinfotech.com,fossinfotech.com
FourCore Labs Private Limited,New Delhi,https://fourcore.io,fourcore.io
Fox Mandal & Associates LLP,Mumbai,https://foxmandal.in/,foxmandal.in
Foxivision Screening Services Private Limited,New Delhi,https://foxivision.com/,foxivision.com
Fragomen Immigration Services India Private Limited,New Delhi,https://www.fragomen.com/,fragomen.com
Freedom BTD Private Limited,Bengaluru,https://freedomconsulting.inc/,freedomconsulting.inc
Freyr Software Services Pvt Ltd,Hyderabad,https://www.freyrsolutions.com/,freyrsolutions.com
Friends Color Images Private Limited,Noida,https://www.fci-ccm.com,fci-ccm.com
Frontierwox Tech Private Limited,Chennai,https://frontierwox.in/,frontierwox.in
Fujitsu Research of India Private Limited,Bengaluru,https://global.fujitsu/en-global,fujitsu.com
Fulambri Text Com Private Limited,Mumbai,https://fulambritext.com/,fulambritext.com
GAC Digital Private Limited,Hyderabad,https://gacdigital.in/,gacdigital.in
Gap IT Services India Private Limited,Hyderabad,https://www.gapinc.com/en-us/,gapinc.com
Garuda Aerospace Private Limited,Chennai,https://www.garudaaerospace.com/,garudaaerospace.com
Gateway Internet Protocol Management Private Limited,Pune,https://www.sakon.com/,sakon.com
Gauri Technologies Private Limited,Pune,https://www.gauri.com/,gauri.com
GBSM Consulting Pvt. Ltd. (Business Brio Division),Kolkata,https://www.businessbrio.com/,businessbrio.com
GCC Services India Private Limited,Bengaluru,https://www.ab-inbev.com/,ab-inbev.com
Geekay Infotech,Mumbai,https://geekayinfotech.com/,geekayinfotech.com
Geine Technologies India Pvt Ltd,Gurugram,http://www.geinetech.com,geinetech.com
General Atlantic Pvt Ltd,Mumbai,https://www.generalatlantic.com/,generalatlantic.com
General Mills India Pvt Ltd,Mumbai,https://www.generalmills.com,generalmills.com
Genesys Telecom Labs India Private Limited,Chennai,https://www.genesys.com/,genesys.com
GENPACT India Private Limited,Gurugram,https://www.genpact.com/,genpact.com
GEP Solutions Pvt Ltd,Navi Mumbai,https://www.gep.com/,gep.com
GERP Technologies Private Limited,Bengaluru,https://www.gerptech.com/,gerptech.com
Gigin Technologies Private Limited,Bengaluru,https://www.gigin.ai,gigin.ai
Github India Private Limited,Delhi,https://github.com,github.com
GK Cloud Solutions Private Limited,Bengaluru,https://gkcloud.ai/,gkcloud.ai
Global Energy Consulting Engineers Private Limited,Hyderabad,http://www.geceindia.com,geceindia.com
Global Groupware Solutions Ltd,Gurugram,https://employwise.com/,employwise.com
Global Infovision Pvt Ltd,Hyderabad,https://www.globalinfovision.com/,globalinfovision.com
Global Screening Services (Bangalore) Private Limited,Bengaluru,https://www.globalscreeningservices.in/,globalscreeningservices.in
Go Ahead Consultant,Gurugram,https://www.goaheadc.com/,goaheadc.com
Go Digit General Insurance Limited,Pune,https://www.godigit.com/,godigit.com
Goavega Software India Pvt Ltd,Bengaluru,https://www.goavega.com/,goavega.com
GoAvocado AI Private Limited,Hyderabad,https://www.goavo.ai/,goavo.ai
Goldman Sachs Services Pvt Ltd,Bengaluru,https://www.goldmansachs.com/,gs.com
Gradient M IT Consulting and Services Private Limited,Bengaluru,https://www.gradientm.com/,gradientm.com
Graebert India Software Pvt Ltd,Noida,https://www.graebert.com/in/,graebert.in
GrapeCity India Private Limited,Noida,https://www.grapecity.in/,grapecity.in
GRC Mentor LLP,Bengaluru,https://www.grcmentor.com/,grcmentor.com
Great Eastern IDTech Private Limited,Gurugram,https://geipl.com/,geipl.com
Greystar Services India Private Limited,Mohali,https://www.greystar.com/,greystar.com
Grids and Guides Technologies Private Limited,Chennai,https://gridsandguides.com,gridsandguides.com
GRM Technologies Private Limited,Chennai,https://grmtechnologies.com/,grmtechnologies.com
Groundtruth India Private Limited,Gurugram,https://www.groundtruth.com/,groundtruth.com
Growby Exx Services Private Limited,Ahmedabad,https://www.growexx.com/,growexx.com
GT US Shared Services Center India Pvt Ltd,Bengaluru,https://gtindus.com/,gtsharedservices.co.in
GUS Education India LLP,Hyderabad,https://www.guseducationindia.com,guseducationindia.com
Guvi Geek Network Private Limited,Chennai,https://www.guvi.in,guvi.in
GyanSys Infotech Private Limited,Bengaluru,https://gyansys.com/,gyansys.com
GYTWorkz Technologies Private Limited,Hyderabad,https://www.gytworkz.com/,gytworkz.com
Halt Dos.com Private Limited,Noida,https://www.haltdos.com/,haltdos.com
Han Digital Solution Private Limited,Bengaluru,https://www.handigital.com/,handigital.com
Handy Online Solutions Private Limited,Gurugram,https://www.ongrid.in/,ongrid.in
Happiest Minds Technologies Limited,Bengaluru,https://www.happiestminds.com/,happiestminds.com
Harbinger Systems Private Limited,Pune,https://www.harbingergroup.com/,harbingergroup.com
Hashtasy Digital Private Limited,Mumbai,https://hashtasy.com/,hashtasy.com
Havish M. Consulting,Delhi,https://www.havishmconsulting.com/,havishmconsulting.com
Hazel Mercantile Limited,Mumbai,http://www.hazelinfotech.com,hazelinfotech.com
HERE Solutions India Private Limited (HERE Technologies),Navi Mumbai,https://www.here.com/,here.com
Hertzwave Innovations Private Limited,Bengaluru,https://hertzwave.in/,hertzwave.in
Heuristics Informatics Pvt Ltd,Gurugram,https://hipl.co.in/,hipl.co.in
Hexaware Technologies Ltd,Navi Mumbai,https://hexaware.com:443/,hexaware.com
HICS Technologies India Private Limited,Hyderabad,https://hics.com.sg/,hics.com.sg
Himadi Solutions Pvt Ltd,New Delhi,https://himadi.com/,himadi.com
Hiresafe Verification Services India Private Limited,Bengaluru,https://www.hiresafe.co.in/,hiresafe.co.in
Hoags Technologies India Private Limited,Bengaluru,https://www.hoags.in/,hoags.in
Hoonar Tekwurks Private Limited,Pune,https://hoonartek.com,hoonartek.com
Hope Foundation and Research Centre,Pune,https://isquareit.ac.in/,isquareit.ac.in
HP Services,Hyderabad,https://www.hpverification.com/,hpverification.com
HTC Global Services (India) Pvt Ltd,Chennai,https://www.htcinc.com/,htcinc.com
Hughes Systique Pvt Ltd,Gurugram,https://www.hsc.com/,hsc.com
Human Factors International Private Limited,Mumbai,https://www.humanfactors.com/,humanfactors.com
HummingWave Technologies Private Limited,Bengaluru,https://hummingwave.com,hummingwave.com
Hyring Tech Private Limited,Chennai,https://hyring.com,hyring.com
HyTech Professionals India Pvt Ltd,Noida,http://www.hytechpro.com,hytechpro.com
I Base Software Solutions (India) Private Limited,Hyderabad,https://www.ibaseit.com,ibaseit.com
I-Gizmo Global Technologies Private Limited,Chennai,https://igtech.io/,igtech.io
IBI Group India Private Limited,Gurugram,https://www.arcadis.com/en,arcadis.com
Ibrand Tech Solutions Private Limited,Pune,https://ibrandtech.com/,ibrandtech.com
Idam Infrastructure Advisory Private Limited,Mumbai,https://www.idaminfra.com,idaminfra.com
Ideabytes Software India Private Limited,Hyderabad,https://ideabytes.com/,ideabytes.com
Ideyalabs Tech Private Limited,Hyderabad,https://www.ideyalabs.com/,ideyalabs.com
Idox India Private Limited,Pune,https://www.idoxgroup.com/,idoxgroup.com
IDP Education India Services LLP,Chennai,https://www.idp.com/india/,idp.com
IDS Infotech Ltd,Mohali,https://idsil.com/,idsil.com
iFive Technology Private Limited,Chennai,https://www.ifive.in/,ifive.in
Ignitarium Technology Solutions Pvt Ltd,Bengaluru,https://ignitarium.com/,ignitarium.com
IIC Technologies Private Limited,Hyderabad,https://www.iictechnologies.com/,iictechnologies.com
IKAI Technology Solutions Private Limited,Chennai,https://ikaitechnology.com/,ikaitechnology.com
Imagination Technologies (India) Private Limited,Pune,https://www.imaginationtech.com,imaginationtech.com
Imast Operations Private Limited,Indore,https://www.imast.in,imast.in
In-Solutions Global Pvt Ltd,Mumbai,https://insolutionsglobal.com/,insolutionsglobal.com
Inboundsys Webgalaxy Pvt Ltd,Bengaluru,https://inboundsys.com/,inboundsys.com
Incedo Technology Solutions Limited,Gurugram,https://www.incedoinc.com/,incedoinc.com
Index Infotech (India) Private Limited,Pune,https://indexinfotech.com/,indexinfotech.com
Indigrators Solutions Private Limited,Hyderabad,https://indigrators.com/,indigrators.com
Inductive Quotient Analytics India Private Limited,Hyderabad,https://www.inductivequotient.com/,inductivequotient.com
Indus Health Plus Pvt Ltd,Pune,https://www.indushealthplus.com,indushealthplus.com
Indus Law,Delhi,https://cms-induslaw.com/en/ind/,induslaw.com
Indus Valley Partners (India) Pvt Ltd,Noida,https://www.ivp.in/,indusvalleypartners.com
IndusGuru Network Partners LLP,Mumbai,https://www.indusguru.in/,indusguru.in
Inferenz Tech Private Limited,Ahmedabad,https://inferenz.ai,inferenz.ai
Infineon Technologies India Private Limited,Bengaluru,https://www.infineon.com/,infineon.com
Infinity Infotech Parks Ltd,Kolkata,https://www.infinityitpark.com/,infinityitpark.com
Infintrix Global Limited,Mumbai,https://infintrixglobal.com/,infintrixglobal.com
Info Edge (India) Ltd,Noida,https://www.infoedge.in:443/,infoedge.in
InfoAxon Technologies (India) Pvt Ltd,Noida,https://www.infoaxon.com/,infoaxon.com
InfoBeans Technologies Limited,Indore,https://infobeans.ai/,infobeans.com
Infocruise Solutions Private limited,Bengaluru,https://infocruise.in/,infocruise.in
Infomerica (INDIA) Private Limited,Hyderabad,https://www.infomericainc.com/,infomericainc.com
InfoVision Labs India Private Limited,Pune,https://www.infovision.com,infovision.com
Infozech Software Private Limited,New Delhi,https://infozech.com/,infozech.com
Infozzle Software Solutions Private Limited,Mumbai,https://www.infozzle.com,infozzle.com
INFYZ Solutions Private Limited,Hyderabad,https://infyz.com/,infyz.com
Ingka Services LLP,Bengaluru,https://www.ingka.com/,ingka.com
Ingold Solutions Private Limited,Kolkata,https://ingoldsolutions.com/de,ingoldsolutions.com
InitiateFirst Information Services Private Limited,Hyderabad,https://www.initiatefirst-is.com/,initiatefirst-is.com
InLogic Technologies Pvt Ltd,Chennai,https://inlogic.in/,inlogic.in
InMobi Technology Services Private Limited,Bengaluru,https://www.inmobi.com/,inmobi.com
Inno Valley Works Private Limited,Coimbatore,https://innovalleyworks.com/,innovalleyworks.com
Innobox Systems Private Limited,Hyderabad,https://www.innobox.com/,innobox.com
InnoFissionAI (Assistorix Systems Private Limited),Kolkata,https://www.innofissionai.com/,innofissionai.com
Innoshri Private Limited,Pune,https://www.innoshri.com/,innoshri.com
Innostrat Technologies Private Limited,Kolkata,https://innostrat.in/,innostrat.in
Innovapptive Global Solutions Private Limited,Hyderabad,https://www.innovapptive.com/,innovapptive.com
Input Zero Technologies Private Limited,Gurugram,https://inputzero.com/,inputzero.com
INPW Technologies Private Limited,Kolkata,https://inspiroworks.com,inspiroworks.com
Insightly Analytics Private Limited,Hyderabad,https://www.hivel.ai/,hivel.ai
insightsoftware International Private Limited,Hyderabad,https://insightsoftware.com/,insightsoftware.com
Inspire Brands Global Innovation Center India Private Limited,Hyderabad,https://inspirebrands.com/,inspirebrands.com
Inspirisys Solutions Limited,Chennai,https://www.inspirisys.com,inspirisys.com
Instavc Technologies Private Limited,Hyderabad,https://www.instavc.com/,instavc.com
Institute for Development and Research in Banking Technology (IDRBT),Hyderabad,https://www.idrbt.ac.in,idrbt.ac.in
Institute for Information Industry (India Branch Office),Chennai,https://www.iii.org.tw/zh-TW,iii.org.tw
Intec Infra-Technologies Pvt Ltd,Gurugram,https://www.intecinfra.com/,intecinfocom.com
Integrated Information Services Pvt Ltd,Noida,https://www.iiservz.com/,iiservz.com
Integritas Global Services Private Limited,Bengaluru,https://www.integritas.in/,integritas.in
Integrity Tech Solutions Private Limited,Chennai,http://integritytechsolutions.in/,integritytechsolutions.in
Integs Cloud Technologies Private Limited,Pune,https://integscloud.com/,integscloud.com
Intellinez Systems Private Limited,Mohali,https://www.intellinez.com/,intellinez.com
Intellobots Technologies Private Limited,Hyderabad,https://www.intellobots.com,intellobots.com
Intense Technologies Ltd,Hyderabad,https://www.in10stech.com/,in10stech.com
International SOS Services (India) Private Limited,Mumbai,https://www.internationalsos.com/,internationalsos.com
Interpolitan Global Private Limited,Mumbai,https://www.interpolitanmoney.com/,interpolitanmoney.com
Interropac Private Limited,Bengaluru,https://www.karboncard.com/,karboncard.com
Inventurus Knowledge Solutions Limited,Navi Mumbai,https://ikshealth.com/,ikshealth.com
Invesco (India) Private Limited,Hyderabad,https://www.invescomutualfund.com/,invesco.com
Invisalign India LLP,Hyderabad,https://www.aligntech.com/,aligntech.com
IonIdea Enterprise Solutions Pvt Ltd,Bengaluru,https://www.ionidea.com,ionidea.com
iQor India Services Pvt Ltd,Noida,https://www.iqor.com/,iqor.com
iRely Soft Services (India) Private Limited,Kolkata,https://irely.com/,irely.com
IRIS Software Pvt Ltd,New Delhi,https://www.irissoftware.com/,irissoftware.com
ISEC Services Private Limited,Mumbai,https://www.isec.co.in/,isec.co.in
Ishttaa TechCraft Private Limited,Bengaluru,https://ishttaa.com/,ishttaa.com
ISOAH Data Securities Private Limited,Kolkata,http://www.isoah.com,isoah.com
iSpace Software Solutions India Private Limited,Hyderabad,https://ispace.com/,elipticosolutions.com
iSprout Business Centre Private Limited,Hyderabad,https://isprout.in/,isprout.in
ITSYS Solutions Pvt Ltd,Noida,http://www.itsyssolutions.com,itsyssolutions.com
ITTI Private Limited,Bengaluru,https://www.itti.com/,itti.com
iView Labs Private Limited,Ahmedabad,https://www.iviewlabs.com/,iviewlabs.com
IVM Technologies LLP,Pune,https://ivmtechno.com/,ivmtechno.com
Ivtree IT Solution Private Limited,Bengaluru,https://ivtree.com/,ivtree.com
iWork Technologies Pvt Ltd,Pune,https://iworktech.com/,iworktech.com
J.C. Penney Services India Private Limited,Bengaluru,https://www.jcpenney.com,jcpenney.com
Jaguar Land Rover Technology And Business Services India Private Limited,Bengaluru,https://www.jaguar.com/en-in/jdx/index.html,jaguar.in
Jaydu India Private Limited,Hyderabad,https://jaydu.com/,jaydu.com
JB Poindexter (India) Private Limited,Bengaluru,https://www.jbpoindexter.com/,jbpoindexter.com
JD Software Pvt Ltd,Chennai,https://www.jdsoft.in/,jdsoft.in
Jesper Apps Software Services Private Limited,Chennai,https://www.jesperapps.com,jesperapps.com
JK Technosoft Ltd,Noida,https://jktech.com/,jktech.com
John Deere Financial India Private Limited,Pune,https://www.deere.co.in/en/finance/financing/,deere.co.in
Johnson Controls (India) Private Limited,Bengaluru,https://www.johnsoncontrols.com,johnsoncontrols.com
JP Morgan Services India Pvt Ltd,Mumbai,https://www.jpmorgan.com/global,jpmorgan.com
JPM & DJM Enterprises Services Private Limited,Mumbai,https://www.stewart.com/en/ind/services,stewart.com
Jupiter Orison Private Limited,Delhi,https://www.jupiterorison.com/,jupiterorison.com
Jupito Deeptech Private Limited,Mumbai,https://www.appcodesk.com/,appcodesk.com
K&S Partners,Bengaluru,https://kandspartners.com/,knspartners.com
K-Nomics Techno Solutions Pvt Ltd,Bengaluru,https://mintbook.com/,mintbook.com
Kairos Technologies Private Limited,Hyderabad,https://kairostech.com/,kairostech.com
Kaizen Secure Voiz Private Limited,Chennai,https://kaizenvoiz.com/,kaizenvoiz.com
KanaQ Innovations Private Limited,Hyderabad,https://mykanaq.com/,mykanaq.com
Karkinos Healthcare Private Limited,Mumbai,https://www.karkinos.in,karkinos.in
Karma Management Global Consulting Solutions Private Limited,Mumbai,https://karmamgmt.com,karmamgmt.com
Kautech Services Private Limited,Hyderabad,https://www.kautech.in/,kautech.in
Keeves Technologies Private Limited,Kolkata,https://www.keevestechnologies.com/,keevestechnologies.com
Kellton Tech Solutions Ltd,Gurugram,https://www.kellton.com/,kelltontech.com
Keyline Digitech Private Limited,Kolkata,https://keylines.net/,keylines.net
KGE Technologies Private Limited,Chennai,https://www.kgetechnologies.com,kgetechnologies.com
KGISL Technologies Private Limited,Coimbatore,https://www.kgisl.com/,kgisl.com
KGISL Trust,Coimbatore,https://microcollege.in/,microcollege.in
KIOPL Management Solutions India Private Limited,Gurugram,https://www.kkr.com/,kkr.com
KLA-Tencor Software India Pvt Ltd,Chennai,https://www.kla.com/,kla-tencor.com
Klenty India Private Limited,Chennai,https://www.klenty.com/,klenty.com
Klodev Private Limited,Coimbatore,https://www.klodev.com/,klodev.com
KloudPortal Technology Solutions Private Limited,Hyderabad,https://kloudportal.ai/,kloudportal.com
Knot Solutions Pvt Ltd,Hyderabad,https://knotsolutions.com/,knotsolutions.com
Kochhar & Co.,Bengaluru,https://kochhar.com/,kochhar.com
Kongsberg Digital Software And Services Pvt Ltd,Bengaluru,https://www.kongsberg.com/,kongsberg.com
Kovai Systems India Private Limited,Coimbatore,https://www.kovai.co,kovai.co
Kovaion Consulting India Pvt Ltd,Coimbatore,https://www.kovaion.com,kovaion.com
KPIT Technologies Ltd,Pune,https://www.kpit.com/,kpit.com
Krib Information Services Private Limited,Noida,https://kribindia.com/,kribindia.com
Krish Software Services (India) Private Limited,Bengaluru,https://krishservicesgroup.com/,krishservicesgroup.com
Krisin Consulting LLP,Gurugram,https://krisin.cloud/,krisin.in
KrypC Technologies Private Limited,Bengaluru,https://krypc.com/,krypc.com
Kryptoninc Infolab LLP,Ahmedabad,https://kryptoninc.co/,kryptoninc.co
Ksolves India Limited,New Delhi,https://www.ksolves.com/,ksolves.com
KTree Computer Solutions India Pvt Ltd,Hyderabad,https://ktree.com/,ktree.com
Kumaran Systems Pvt Ltd,Chennai,https://kumaran.com/,kumaran.com
Kyndryl Solutions Private Limited,Bengaluru,https://www.kyndryl.com/in/en,kyndryl.com
L&T Technology Services Ltd,Mumbai,https://www.ltts.com,ltts.com
Ladera Technology Private Limited,Chennai,https://laderatechnology.com/,laderatechnology.com
Lantronix India Private Limited,Hyderabad,https://www.lantronix.com,lantronix.com
Latent View Analytics Limited,Chennai,https://www.latentview.com/,latentview.com
Lazer Ken IT Services India Pvt Ltd,Gurugram,http://www.lazerken.com,lazerken.com
Lean Impeccable Technologies Private Limited,Chennai,https://leanimpeccable.com/,leanimpeccable.com
Learnvista Private Limited,Bengaluru,https://www.learnbay.co/,learnbay.co
Legasis Services Pvt Ltd,Pune,https://legasis.in/,legasis.in
LendingTree Research Services LLP,Hyderabad,https://www.lendingtree.com/,lendingtree.com
Lentera Technologies Private Limited,Chennai,https://www.lentera.in/,lentera.in
LetitbeXAI Tech Solutions Private Limited,Hyderabad,https://www.letitbexai.com,letitbexai.com
Lexicon Infotech Limited,Hyderabad,http://lexiconinfotech.com/,lexiconinfotech.com
Lexington Soft Pvt Ltd,Chennai,https://www.lexingtonsoft.com/,lexingtonsoft.com
Lexplosion Solutions Pvt Ltd,Kolkata,https://lexplosion.in/,lexplosion.in
Liberty Data Analytics Private Limited,Mumbai,https://www.libertyinsurance.in/,libertyinsurance.in
Lighthouse Asia Pacific Private Limited,Mumbai,https://www.lighthouseglobal.com/,lighthouseglobal.com
Linkage IT Private Limited,Mohali,https://www.linkageit.com,linkageit.com
Linkfields Innovations Private Limited,Hyderabad,https://www.linkfields.com,linkfields.com
Live Deftsoft Informatics Private Limited,Mohali,https://deftsoft.com/,deftsoft.com
Lloyds Offshore Global Services Private Limited,Hyderabad,https://www.lloydsbank.com/,lloydsbank.com
Logic Systems & Solutions,Mumbai,https://logicsystems.co.in/,logicsystems.co.in
LogicLadder Technologies Private Limited,Gurugram,https://www.thesustainabilitycloud.com/,logicladder.com
LogicMonitor (India) Private Limited,Pune,https://www.logicmonitor.com/,logicmonitor.com
LogiQuad Solutions Private Limited,Pune,https://logiquad.com/,logiquad.com
Logixal Cloud Solutions LLP,Mumbai,https://demo.logixal.com/en,logixal.com
LTM Limited,Mumbai,https://www.ltm.com/,ltm.com
Lucid Infotech Private Limited,Gurugram,https://www.lucidtech.com/,lucidtech.com
Lumen IT India Private Limited,Bengaluru,https://www.lumen.com/en-us/home.html,lumen.com
M&G Global Services Private Limited,Mumbai,https://group.mandg.com/,prudential.co.uk
Macaws Infotech LLP,Kolkata,http://www.macawsinfotech.com,macawsinfotech.com
Maclogs Private Limited,Bengaluru,https://www.maclogs.com,maclogs.com
Macquarie Global Services Private Limited,Gurugram,https://www.macquarie.com/in/en.html,macquarie.com
Macronix Screening Services Private Limited,Bengaluru,https://macronix.in/,macronix.in
Magic Software Pvt Ltd,Noida,https://www.magicsw.com,magicsw.com
Magneto IT Solutions Private Limited,Pune,https://magnetoitsolutions.com/,magnetoitsolutions.com
malomatia India Technology Services Private Limited,Pune,https://malomatia.com/,malomatia.com
Man Truck & Bus India Private Limited,Pune,https://www.mantruckandbusindia.com/en/homepage.html,mantruckandbusindia.com
Management & Computer Consultants,Kolkata,https://mccit.co.in/,mccit.co.in
Manhattan Associates (India) Development Centre Pvt Ltd,Bengaluru,https://www.manh.com/,manh.com
Maraekat InfoTech Limited,Mumbai,https://www.maraekat.com/,maraekat.com
Maren Solutions Private Limited,Hyderabad,https://www.marensolutions.com/,marensolutions.com
